customer_id,signup_date,region,signup_channel,age,gender
6229-UOLQL,2021-12-20,North,organic,36,Male
2362-IBOOY,2023-09-04,North,paid_search,45,Male
3137-LUPIX,2026-04-30,West,referral,44,Female
0843-WTBXE,2022-04-02,East,referral,55,Male
6143-JQKEA,2025-10-25,West,partner,31,Male
8676-OOQEJ,2026-05-17,North,organic,32,Male
5515-IDEJJ,2026-08-07,East,organic,27,Male
9701-CDXHR,2022-05-30,North,partner,46,Female
7450-NWRTR,2025-09-14,South,social,63,Male
8124-NZVGJ,2026-02-21,West,organic,34,Female
2162-FRZAA,2021-05-30,South,paid_search,47,Male
5376-DEQCP,2026-08-17,West,partner,35,Female
5118-MUEYH,2022-09-16,South,organic,29,Female
9095-HFAFX,2026-04-13,East,social,41,Female
5627-TVBPP,2023-09-28,East,paid_search,38,Female
2379-ENZGV,2026-03-03,South,referral,36,Male
3936-QQFLL,2026-07-04,North,paid_search,38,Male
2589-AYCRP,2022-07-01,East,partner,55,Female
4067-HLYQI,2023-12-03,Central,organic,29,Female
5124-EOGYE,2024-02-06,West,organic,32,Male
5057-RKGLH,2025-12-17,West,referral,42,Female
0292-WEGCH,2022-03-18,Central,social,23,Female
8910-ICHIU,2022-10-27,North,partner,27,Female
4097-YODCF,2023-10-26,West,partner,42,Male
9715-WZCLW,2020-10-09,South,referral,40,Male
9786-YWNHU,2021-06-10,West,organic,46,Female
6407-GSJNL,2022-06-05,Central,referral,26,Female
6005-OBZPH,2024-06-28,Central,social,74,Female
4049-ZPALD,2021-04-30,East,partner,39,Female
7932-WPTDS,2026-08-01,Central,partner,69,Female
3733-UOCWF,2021-08-16,West,paid_search,70,Male
6833-JMZYP,2025-06-05,North,referral,30,Female
2722-VOJQL,2021-04-25,South,partner,38,Male
1310-QRITU,2025-03-01,Central,partner,39,Female
8961-QDZZJ,2021-11-22,Central,social,38,Female
9715-SBVSU,2025-06-27,Central,partner,39,Male
8490-BXHEO,2025-02-20,South,paid_search,71,Male
7173-TETGO,2020-08-30,South,paid_search,72,Female
7929-SKFGK,2020-10-30,Central,partner,40,Male
2300-RQGOI,2023-07-02,North,social,57,Female
3563-SVYLG,2021-01-09,Central,social,52,Male
5228-EXCET,2025-08-04,West,partner,52,Male
6435-VWCCY,2021-04-12,West,referral,66,Male
4998-IKFSE,2024-03-05,East,social,38,Female
8630-QSGXK,2022-06-13,Central,social,35,Male
2455-USLMV,2024-02-02,West,organic,25,Female
7394-FKDNK,2025-11-19,North,paid_search,24,Female
9488-FVZCC,2020-09-03,East,paid_search,45,Female
6331-LWDTQ,2025-10-25,Central,referral,37,Male
5995-WWKKG,2023-08-04,North,paid_search,52,Female
1597-FZREH,2026-06-21,West,paid_search,46,Female
7879-CGSFV,2022-02-09,South,organic,25,Male
9921-EZKBY,2023-11-22,East,organic,53,Male
7432-FFVAR,2022-10-26,Central,referral,40,Female
7246-ZGQDF,2026-07-22,East,social,42,Female
7000-WCEVQ,2025-01-13,North,paid_search,60,Female
0727-IWKVK,2025-11-21,North,paid_search,45,Male
5959-BELXA,2023-12-20,West,paid_search,71,Male
4456-RHSNB,2025-02-07,Central,social,28,Female
3512-IZIKN,2020-10-29,South,partner,37,Female
2481-SBOYW,2021-07-31,Central,partner,23,Female
7109-MFBYV,2024-07-16,East,organic,28,Male
1833-TCXKK,2022-12-02,North,social,51,Male
1832-PEUTS,2021-06-28,East,organic,27,Male
6141-OOXUQ,2026-08-11,Central,social,28,Male
8660-BUETV,2026-06-07,South,social,40,Female
0580-PIQHM,2023-03-31,Central,referral,25,Female
5696-CEIQJ,2021-01-19,West,social,31,Male
7503-ZGUZJ,2026-08-16,South,social,56,Male
1696-HXOWK,2020-09-18,West,referral,45,Female
3026-ATZYV,2023-07-24,East,partner,57,Female
4012-YCFAI,2021-08-22,North,referral,35,Male
2506-TNFCO,2026-08-16,Central,referral,66,Female
9970-QBCDA,2026-03-01,South,paid_search,30,Female
8718-PTMEZ,2025-08-06,East,partner,36,Female
9496-IVVRP,2025-09-20,West,paid_search,28,Female
2207-OBZNX,2026-01-24,North,organic,52,Male
2657-VPXTA,2025-10-28,West,paid_search,28,Female
6551-VLJMV,2023-11-17,South,organic,29,Male
1221-GHZEP,2021-06-21,East,social,39,Female
9289-LBQVU,2021-05-03,East,paid_search,37,Male
6142-VSJQO,2026-08-13,West,partner,33,Female
3458-IDMFK,2024-07-21,North,referral,35,Male
6933-FHBZC,2024-06-20,North,paid_search,32,Female
0221-NAUXK,2025-11-02,East,paid_search,55,Male
9770-KXGQU,2022-03-29,North,social,43,Female
6437-UKHMV,2026-01-28,South,referral,56,Female
6538-POCHL,2023-12-08,West,referral,58,Male
6726-NNFWD,2020-09-24,Central,partner,71,Female
3002-WQZWT,2024-03-19,West,social,52,Female
4277-UDIEF,2024-08-19,South,partner,26,Male
1208-NBVFH,2024-12-27,Central,referral,57,Male
4912-PIGUY,2026-08-07,East,social,39,Female
1114-CENIM,2022-02-19,North,social,48,Male
6060-DRTNL,2026-03-21,West,social,65,Female
2725-TTRIQ,2020-09-16,East,organic,25,Female
3374-TTZTK,2022-05-08,South,social,54,Male
8990-ZXLSU,2025-12-01,West,organic,38,Female
2275-RBYQS,2026-07-31,West,partner,27,Female
8473-VUVJN,2026-07-27,South,partner,61,Male
6289-CPNLD,2023-12-02,North,paid_search,24,Male
5536-SLHPM,2022-02-15,East,organic,38,Female
4419-UJMUS,2020-12-12,North,social,48,Male
7794-JASDG,2026-07-26,West,social,48,Male
7609-YBPXG,2022-02-26,East,organic,38,Male
5519-TEEUH,2023-11-28,South,partner,35,Male
7856-GANIL,2022-12-04,East,organic,77,Male
0804-XBFBV,2025-10-09,South,referral,28,Female
2676-OXPPQ,2026-03-09,South,paid_search,24,Male
3703-TTEPD,2024-11-26,South,partner,27,Male
2799-TSLAG,2021-04-02,West,referral,51,Female
0196-VULGZ,2026-03-15,Central,referral,64,Female
8837-VVWLQ,2026-01-05,West,partner,23,Female
2696-NARTR,2025-09-23,South,referral,28,Male
2208-NKVVH,2023-01-30,Central,organic,23,Male
7614-QVWQL,2022-07-23,North,referral,52,Male
1976-CFOCS,2026-08-02,South,partner,79,Female
4631-OACRM,2025-06-03,North,referral,60,Male
7139-JZFVG,2021-08-19,Central,organic,30,Male
4987-GQWPO,2025-04-02,North,organic,44,Male
3755-JBMNH,2025-05-13,East,paid_search,60,Male
1757-TCATG,2023-10-05,North,partner,52,Male
6345-ULYRW,2022-12-28,South,paid_search,70,Male
4776-XSKYQ,2025-09-06,West,social,24,Female
8048-DSDFQ,2026-08-05,Central,paid_search,23,Male
5753-QQWPW,2024-04-21,North,referral,36,Female
6010-DDPPW,2020-11-03,North,partner,48,Male
1809-DMJHQ,2026-04-08,South,partner,46,Female
6693-FRIRW,2025-03-15,Central,organic,29,Male
6586-MYGKD,2020-11-04,North,organic,46,Male
3173-NVMPX,2025-11-25,North,organic,46,Female
0248-PGHBZ,2021-02-07,East,social,77,Female
0623-GDISB,2026-08-03,South,organic,49,Female
2892-GESUL,2025-02-27,North,organic,37,Female
6923-EFPNL,2026-04-21,East,partner,24,Male
7472-EQOAV,2020-09-22,West,partner,73,Male
9574-RKJIF,2024-03-09,North,social,50,Male
2043-WVTQJ,2026-08-13,West,paid_search,47,Male
8034-RYTVV,2022-01-26,North,partner,31,Female
3863-QSTYI,2021-10-10,West,organic,50,Male
2619-WFQWU,2026-08-06,South,referral,36,Female
5044-LRQAQ,2026-02-12,South,organic,39,Female
1716-LSAMB,2022-11-24,North,social,25,Male
1333-PBMXB,2022-03-14,Central,referral,58,Female
6546-OPBBH,2022-06-06,East,paid_search,53,Male
5985-BEHZK,2020-09-04,West,social,66,Female
9127-QRZMH,2023-01-15,South,organic,42,Male
5919-VCZYM,2026-06-25,North,partner,50,Male
9644-KVCNC,2021-02-27,North,referral,40,Female
2137-DQMEV,2020-12-31,East,partner,29,Male
8174-LNWMW,2024-02-11,South,paid_search,57,Female
9279-CJEOJ,2024-12-15,West,social,68,Female
7964-VEXDG,2024-12-15,West,referral,34,Male
2404-JIBFC,2022-01-28,South,referral,35,Female
0778-NELLA,2025-11-25,East,referral,54,Male
8029-XYPWT,2020-09-23,South,paid_search,76,Male
4614-NUVZD,2026-07-24,West,paid_search,48,Female
4632-PAOYU,2024-11-05,West,organic,55,Male
3803-KMQFW,2026-08-17,West,referral,56,Female
6804-GDMOI,2021-08-10,North,referral,53,Female
2990-OGYTD,2021-01-23,South,paid_search,55,Female
6646-JPPHA,2025-06-25,Central,social,75,Female
9572-MTILT,2021-10-02,South,organic,58,Male
7658-UYUQS,2024-12-16,North,social,77,Male
7880-XSOJX,2026-04-25,North,social,26,Male
9611-CTWIH,2026-05-24,North,organic,26,Female
4589-IUAJB,2020-11-10,West,partner,51,Male
0329-GTIAJ,2026-05-24,North,paid_search,33,Female
8746-BFOAJ,2024-11-27,East,organic,72,Male
8457-XIGKN,2024-12-21,South,social,56,Male
6072-NUQCB,2024-10-29,North,organic,45,Male
6629-CZTTH,2026-08-15,Central,paid_search,50,Male
8838-GPHZP,2021-05-29,West,organic,32,Female
8750-QWZAJ,2020-11-13,Central,organic,38,Female
5364-EVNIB,2025-08-10,Central,organic,57,Male
6918-UMQCG,2026-03-22,Central,social,52,Female
0675-NCDYU,2020-08-18,West,organic,29,Female
6339-DKLMK,2025-08-03,East,partner,56,Female
1346-PJWTK,2021-08-09,West,organic,40,Male
5088-QZLRL,2026-08-06,East,social,53,Male
8023-QHAIO,2022-01-09,North,social,75,Female
4397-FRLTA,2026-05-01,South,partner,44,Female
3057-VJJQE,2023-10-05,East,social,27,Male
5087-SUURX,2025-03-17,North,paid_search,34,Female
2302-OUZXB,2020-08-29,Central,partner,48,Male
8133-ANHHJ,2022-07-29,Central,paid_search,67,Female
2270-CHBFN,2022-12-27,East,partner,25,Female
0013-EXCHZ,2026-05-20,East,social,64,Female
5982-FPVQN,2023-07-27,Central,partner,47,Female
9107-UKCKY,2021-07-28,East,paid_search,38,Male
4654-ULTTN,2020-11-10,West,partner,53,Male
5550-VFRLC,2026-08-04,East,social,73,Female
5546-BYZSM,2023-04-04,South,social,34,Female
1492-KGETH,2020-10-19,West,partner,23,Male
4929-BSTRX,2026-08-03,North,partner,48,Female
4163-HFTUK,2022-05-28,South,partner,53,Male
8215-NGSPE,2023-03-02,West,partner,27,Female
2225-ZRGSG,2020-11-15,West,organic,33,Female
8859-YSTWS,2022-08-19,Central,social,53,Male
5271-YNWVR,2020-12-27,West,organic,23,Male
7601-DHFWZ,2022-09-10,North,referral,57,Female
2657-ALMWY,2024-07-16,Central,paid_search,61,Female
6330-JKLPC,2025-09-19,East,paid_search,27,Male
4667-OHGKG,2026-08-08,North,paid_search,27,Male
1998-VHJHK,2024-06-17,East,organic,47,Female
1707-HABPF,2022-10-29,North,referral,79,Female
1660-HSOOQ,2026-08-17,East,referral,40,Male
7253-UVNDW,2022-11-10,East,referral,24,Female
0487-VVUVK,2024-07-21,North,organic,41,Male
7228-OMTPN,2026-05-17,Central,partner,34,Male
5063-IUOKK,2025-07-26,East,organic,48,Male
4508-OEBEY,2024-01-29,Central,social,54,Male
0027-KWYKW,2024-10-07,East,organic,40,Female
2308-STERM,2026-07-10,East,organic,45,Female
5982-XMDEX,2021-04-03,Central,paid_search,44,Female
6284-AHOOQ,2024-11-01,South,referral,73,Male
6051-PTVNS,2022-01-20,Central,social,30,Female
2344-JMOGN,2025-12-10,North,referral,30,Male
3799-ISUZQ,2026-01-29,Central,paid_search,36,Male
2877-VDUER,2023-09-27,West,social,49,Female
9152-AMKAK,2026-03-18,East,paid_search,54,Male
1794-HBQTJ,2026-07-22,South,social,32,Female
9432-VOFYX,2025-03-19,East,referral,26,Male
8049-WJCLQ,2025-11-14,East,paid_search,44,Male
6586-PSJOX,2025-06-10,Central,paid_search,44,Male
2460-FPSYH,2023-04-25,Central,organic,71,Female
9705-ZJBCG,2025-07-24,East,partner,28,Female
4818-DRBQT,2024-04-13,South,referral,53,Male
1320-HTRDR,2026-05-21,South,partner,53,Female
6847-KJLTS,2021-11-07,South,partner,64,Female
9670-BPNXF,2022-12-09,North,organic,43,Female
3913-FCUUW,2020-09-06,North,social,31,Female
3301-VKTGC,2020-12-27,West,referral,36,Male
1493-AMTIE,2026-08-11,South,partner,24,Male
9555-SAHUZ,2023-07-02,East,organic,31,Female
0816-TSPHQ,2026-07-16,West,partner,38,Male
9932-WBWIK,2025-10-13,West,partner,38,Male
4619-EVPHY,2024-12-24,South,paid_search,63,Female
5286-YHCVC,2020-09-05,West,social,57,Male
6424-ELEYH,2026-05-25,North,partner,31,Female
4391-RESHN,2024-09-24,East,social,40,Male
9115-YQHGA,2023-04-19,North,social,39,Male
4462-CYWMH,2021-07-13,East,paid_search,64,Male
8963-MQVYN,2024-10-19,North,social,53,Female
2458-EOMRE,2025-09-21,Central,partner,49,Female
9334-GWGOW,2026-02-02,West,organic,60,Male
6821-BUXUX,2025-08-13,South,partner,36,Female
5028-HTLJB,2026-08-13,West,referral,60,Male
9801-GDWGV,2023-06-02,South,social,37,Female
6542-LWGXJ,2026-06-17,East,organic,42,Male
5567-GZKQY,2021-11-14,North,paid_search,34,Male
1222-LRYKO,2026-03-03,East,paid_search,39,Male
2320-JRSDE,2026-08-01,North,referral,27,Female
2087-QAREY,2024-10-22,North,partner,43,Female
0601-WZHJF,2025-06-18,East,paid_search,48,Male
4423-JWZJN,2021-05-09,East,partner,41,Male
5143-WMWOG,2026-08-08,South,organic,54,Male
6490-FGZAT,2026-03-13,North,paid_search,58,Male
5393-RXQSZ,2026-08-11,East,partner,55,Male
7452-FOLON,2023-06-04,Central,paid_search,25,Male
2320-TZRRH,2024-12-18,West,referral,54,Female
0231-LXVAP,2026-07-22,North,partner,34,Male
9444-JTXHZ,2026-07-21,Central,paid_search,38,Male
4942-VZZOM,2021-05-04,East,social,37,Male
5510-BOIUJ,2026-07-29,East,social,32,Male
7502-BNYGS,2022-10-26,North,social,54,Female
4291-HYEBC,2024-05-10,South,referral,79,Female
6147-CBCRA,2023-12-04,West,paid_search,57,Female
6047-SUHPR,2023-06-01,South,social,57,Male
4471-KXAUH,2023-03-07,North,partner,37,Female
9752-ZNQUT,2026-08-03,North,partner,48,Female
7638-QVMVY,2026-02-02,Central,organic,40,Female
1576-PFZIW,2020-11-15,Central,social,64,Male
5666-MBJPT,2021-03-25,North,referral,49,Male
7312-XSBAT,2026-07-21,Central,partner,47,Male
3096-GKWEB,2025-02-24,Central,social,55,Male
2371-JQHZZ,2024-08-19,South,organic,50,Male
0674-GCDXG,2021-06-05,West,organic,45,Male
1121-QSIVB,2023-01-15,South,organic,56,Female
4396-KLSEH,2026-05-10,South,partner,25,Male
3244-DCJWY,2026-07-23,West,social,50,Female
2824-MYYBN,2023-08-13,South,organic,36,Female
0875-CABNR,2025-10-31,South,organic,70,Female
6345-HOVES,2023-11-17,South,referral,50,Male
8318-LCNBW,2023-10-08,North,paid_search,32,Male
6469-QJKZW,2026-05-15,Central,organic,54,Female
0147-ESWWR,2023-06-14,West,partner,75,Female
1217-VASWC,2023-02-12,Central,social,73,Male
7812-FZHPE,2025-04-01,East,paid_search,34,Female
6370-ZVHDV,2021-07-28,North,organic,37,Female
5915-DGNVC,2022-08-09,South,paid_search,56,Female
6260-XLACS,2026-04-24,South,organic,25,Male
3566-CAAYU,2021-05-06,Central,referral,40,Female
4983-CCWMC,2026-05-26,South,organic,52,Male
9103-CXVOK,2026-08-02,West,paid_search,39,Male
2896-TBNBE,2023-04-27,North,organic,42,Male
4797-AXPXK,2026-07-19,Central,partner,34,Female
5229-PRWKT,2025-12-18,West,referral,27,Male
6982-UQZLY,2026-07-31,East,organic,63,Female
2522-WLNSF,2023-10-20,South,organic,75,Female
3841-CONLJ,2026-07-27,South,referral,41,Female
5057-LCOUI,2023-06-09,South,referral,37,Female
0193-ESZXP,2021-10-19,East,organic,70,Female
4475-NVTLU,2022-12-13,Central,paid_search,56,Male
4369-HTUIF,2026-03-04,South,partner,75,Male
9386-LDCZR,2023-02-12,West,referral,55,Male
9585-KKMFD,2023-03-25,East,organic,35,Male
5399-ZIMKF,2026-03-22,West,paid_search,45,Male
0336-KXKFK,2020-08-23,West,organic,38,Male
5619-XZZKR,2026-05-15,North,social,30,Male
3948-FVVRP,2025-12-09,North,social,29,Male
5327-XOKKY,2020-09-06,Central,paid_search,64,Male
0983-TATYJ,2023-12-14,North,paid_search,42,Female
1813-JYWTO,2020-09-01,East,organic,26,Female
0156-FVPTA,2024-11-15,West,partner,47,Male
1984-FCOWB,2020-10-29,East,social,38,Female
0654-HMSHN,2024-11-29,North,paid_search,54,Male
6719-OXYBR,2025-05-31,North,partner,32,Male
3312-ZWLGF,2024-03-21,West,paid_search,72,Male
6476-YHMGA,2025-05-25,Central,social,33,Female
5287-QWLKY,2020-10-09,South,paid_search,65,Male
0795-XCCTE,2020-08-30,East,organic,68,Male
0168-XZKBB,2025-01-22,Central,social,48,Female
3785-NRHYR,2026-07-23,Central,social,53,Male
5196-SGOAK,2026-07-29,East,paid_search,32,Female
4537-DKTAL,2026-07-16,West,social,45,Female
7072-MBHEV,2025-10-04,Central,paid_search,70,Female
5602-BVFMK,2025-08-22,West,paid_search,35,Female
6297-NOOPG,2020-11-14,East,referral,32,Female
1891-UAWWU,2024-12-30,West,partner,78,Female
8204-TIFGJ,2024-09-30,South,paid_search,54,Female
8050-DVOJX,2022-08-11,Central,partner,73,Male
6108-OQZDQ,2026-05-08,North,partner,32,Female
0363-QJVFX,2023-12-18,South,organic,52,Male
8903-XEBGX,2026-07-01,South,social,39,Male
8169-SAEJD,2020-11-18,South,organic,74,Male
9840-DVNDC,2026-03-04,East,referral,48,Male
1089-XZWHH,2024-08-22,West,referral,27,Female
2325-WINES,2023-12-29,Central,referral,54,Female
6064-ZATLR,2024-05-21,East,organic,35,Female
3096-JRDSO,2024-06-08,West,paid_search,73,Female
7824-PANSQ,2021-11-05,East,organic,37,Male
8042-JVNFH,2026-08-16,North,social,49,Male
9648-BCHKM,2025-03-12,West,organic,44,Female
2888-ADFAO,2022-10-13,North,referral,28,Female
8707-HOEDG,2020-11-11,East,paid_search,28,Female
3374-LXDEV,2025-08-08,Central,organic,54,Female
4072-IPYLT,2023-08-22,West,paid_search,41,Female
7167-PCEYD,2021-02-04,East,social,32,Male
4936-YPJNK,2025-10-23,South,referral,27,Female
1580-BMCMR,2025-01-22,Central,social,76,Male
4817-KEQSP,2020-09-17,Central,social,56,Female
6408-WHTEF,2020-09-01,South,referral,58,Male
9251-AWQGT,2022-08-22,North,social,36,Female
8749-CLJXC,2026-08-05,East,paid_search,29,Male
7989-VCQOH,2025-02-28,West,referral,37,Male
5049-GLYVG,2026-07-24,Central,partner,27,Male
4199-QHJNM,2021-02-11,Central,referral,60,Male
8882-TLVRW,2020-12-15,South,social,45,Male
5883-GTGVD,2025-02-11,South,organic,58,Male
5135-GRQJV,2020-08-26,Central,referral,77,Male
2384-OVPSA,2023-07-04,South,partner,69,Female
1371-WEPDS,2023-05-10,East,paid_search,60,Male
3580-GICBM,2021-07-25,South,social,35,Female
4817-QRJSX,2025-11-16,South,paid_search,44,Female
9730-DRTMJ,2024-01-11,East,paid_search,24,Male
4686-UXDML,2024-12-02,South,paid_search,50,Female
3349-ANQNH,2021-09-20,East,partner,62,Female
2398-YPMUR,2025-07-26,South,organic,77,Female
0932-YIXYU,2022-09-27,North,organic,39,Female
7480-SPLEF,2020-11-25,West,partner,27,Male
7636-XUHWW,2026-07-09,Central,paid_search,22,Male
1431-CYWMH,2024-11-03,East,organic,42,Female
5937-EORGB,2025-05-22,South,paid_search,68,Male
6349-JDHQP,2022-03-27,West,paid_search,52,Female
5539-HIVAK,2024-04-30,East,organic,70,Female
5847-MXBEO,2024-11-14,East,social,27,Male
9985-MWVIX,2026-07-27,East,organic,33,Female
4583-PARNH,2025-05-07,West,referral,62,Male
1116-FRYVH,2022-09-05,North,paid_search,25,Female
1421-HCERK,2024-02-26,North,paid_search,63,Male
9633-XQABV,2026-06-06,North,organic,25,Female
0716-BQNDX,2021-11-29,North,social,66,Male
1265-XTECC,2021-01-16,Central,social,70,Female
1183-CANVH,2024-10-11,West,organic,29,Female
1972-XMUWV,2021-04-01,West,organic,26,Female
8679-LZBMD,2022-12-19,West,social,48,Male
3407-JMJQQ,2020-09-24,North,referral,45,Female
6252-DFGTK,2023-08-05,South,organic,57,Female
1539-LNKHM,2025-08-18,West,organic,26,Female
8645-KOMJQ,2020-12-08,East,referral,29,Male
0289-IVARM,2023-09-21,East,referral,38,Female
9761-XUJWD,2026-04-05,West,partner,46,Male
4057-FKCZK,2021-11-14,North,organic,26,Male
4291-TPNFG,2020-09-16,West,paid_search,29,Male
6087-YPWHO,2020-08-18,West,paid_search,37,Male
3090-QFUVD,2026-07-29,East,referral,22,Female
2237-ZFSMY,2023-06-13,East,paid_search,36,Female
1722-LDZJS,2022-03-19,North,paid_search,50,Male
1818-ESQMW,2024-06-16,South,social,41,Female
4871-JTKJF,2026-08-07,South,referral,77,Female
1415-YFWLT,2026-07-26,Central,referral,79,Female
7401-RUBNK,2025-03-17,North,organic,57,Female
0506-YLVKJ,2022-10-20,South,organic,41,Male
8661-BOYNW,2020-08-27,North,partner,41,Female
6711-VTNRE,2023-08-20,South,social,56,Female
4815-GBTCD,2026-04-23,North,referral,27,Female
2805-AUFQN,2024-07-23,South,organic,25,Female
0980-PVMRC,2023-05-12,West,referral,38,Female
7233-DRTRF,2021-06-11,West,paid_search,33,Male
3500-RMZLT,2025-06-10,South,organic,67,Female
3873-NFTGI,2025-07-13,West,organic,26,Male
1162-ECVII,2020-08-28,West,referral,68,Male
7048-GXDAY,2023-06-16,Central,referral,44,Male
8571-ZCMCX,2022-10-05,Central,referral,47,Female
1169-WCVAK,2025-01-29,South,partner,26,Male
4548-SDBKE,2026-04-01,East,paid_search,34,Female
8066-POXGX,2025-08-03,West,paid_search,44,Female
7129-CAKJW,2025-04-11,South,partner,41,Female
8695-ARGXZ,2023-11-14,East,organic,67,Male
3570-YUEKJ,2023-02-17,East,organic,46,Female
4143-OOBWZ,2026-04-04,South,social,37,Male
1555-HAPSU,2020-09-29,North,paid_search,50,Female
1697-NVVGY,2025-01-29,North,organic,62,Male
7854-EKTJL,2026-07-07,West,partner,24,Female
8464-EETCQ,2021-11-25,Central,referral,55,Male
2419-FSORS,2020-09-05,West,organic,22,Male
8132-YPVBX,2026-03-06,South,social,32,Female
9102-IAYHT,2025-03-24,North,paid_search,26,Female
6754-LZUKA,2021-08-08,West,partner,30,Male
3422-LYEPQ,2026-07-28,North,partner,36,Male
8099-MZPUJ,2022-08-28,East,social,26,Male
0787-LHDYT,2025-05-17,Central,partner,39,Male
2642-DTVCO,2025-11-27,North,partner,61,Male
0374-IOEGQ,2026-05-24,East,organic,27,Female
4361-JEIVL,2026-08-09,Central,social,56,Male
3197-NNYNB,2021-03-21,South,organic,37,Male
3396-DKDEL,2020-11-16,Central,paid_search,43,Female
1752-OZXFY,2021-09-11,Central,referral,38,Male
9066-QRSDU,2020-11-18,East,paid_search,33,Female
9112-WSNPU,2023-09-22,South,referral,77,Female
9867-NNXLC,2024-10-25,West,organic,43,Female
5321-NTRKC,2021-02-27,West,referral,55,Male
1363-TXLSL,2026-08-11,East,paid_search,70,Male
9507-EXLTT,2026-08-03,North,partner,44,Female
3161-GETRM,2023-11-01,West,referral,45,Male
0402-OAMEN,2020-09-14,South,partner,36,Female
6933-VLYFX,2024-01-30,North,organic,26,Male
6754-WKSHP,2024-03-15,North,social,40,Male
9846-GKXAS,2025-12-14,East,paid_search,54,Female
6017-PPLPX,2025-01-11,North,paid_search,33,Male
4976-LNFVV,2025-02-10,South,referral,64,Male
5055-MGMGF,2021-04-15,South,organic,53,Female
4641-FROLU,2024-02-18,East,social,31,Female
2862-JVEOY,2026-02-22,West,paid_search,43,Male
2969-QWUBZ,2026-07-03,East,social,49,Female
9822-BIIGN,2022-04-06,East,organic,40,Male
2077-MPJQO,2026-02-10,North,social,74,Male
1534-OULXE,2021-07-20,North,paid_search,55,Female
7136-RVDTZ,2020-10-24,Central,partner,79,Male
2971-SGAFL,2025-07-26,West,social,53,Female
1480-IVEVR,2023-10-03,North,organic,60,Male
2905-KFQUV,2026-07-18,East,paid_search,52,Female
4581-SSPWD,2026-05-29,North,social,53,Female
3370-HXOPH,2026-06-03,North,organic,30,Female
9391-YZEJW,2021-07-09,South,organic,22,Female
9958-MEKUC,2020-09-07,West,referral,27,Male
0281-CNTZX,2021-06-16,West,organic,31,Male
6927-WTFIV,2024-12-21,West,social,63,Male
4118-CEVPF,2023-10-13,North,social,71,Female
3398-ZOUAA,2024-11-22,North,organic,65,Male
9114-VEPUF,2021-06-18,East,organic,22,Male
7876-BEUTG,2025-06-16,Central,partner,47,Female
2338-BQEZT,2022-01-28,West,referral,35,Female
9873-MNDKV,2025-10-15,West,social,50,Female
0378-NHQXU,2025-03-24,North,social,26,Female
8241-JUIQO,2021-08-02,Central,referral,32,Female
2194-IIQOF,2020-10-16,Central,paid_search,24,Female
4512-ZUIYL,2026-06-25,East,partner,32,Female
9631-RXVJM,2023-09-25,South,partner,56,Male
9584-EXCDZ,2025-03-21,West,referral,40,Female
7969-AULMZ,2024-12-02,West,paid_search,38,Female
5093-FEGLU,2022-09-20,Central,paid_search,32,Female
2621-UDNLU,2026-05-29,North,referral,31,Female
7526-IVLYU,2026-06-02,East,referral,46,Male
2428-HYUNX,2023-01-06,West,referral,77,Male
9214-EKVXR,2026-08-09,South,organic,49,Female
3410-MHHUM,2022-12-29,Central,social,49,Female
0568-ONFPC,2026-03-26,North,partner,39,Male
0733-VUNUW,2024-09-15,North,social,25,Male
4550-EVXNY,2026-08-05,West,social,48,Female
2122-YWVYA,2025-03-17,North,partner,51,Female
2968-SSGAA,2025-11-05,East,paid_search,40,Female
2296-DKZFP,2021-03-25,South,partner,25,Female
4844-JJWUY,2026-07-28,West,referral,78,Female
6777-TGHTM,2022-04-14,North,social,56,Female
8909-BOLNL,2026-05-27,South,paid_search,30,Male
6603-YRDCJ,2023-12-17,Central,organic,27,Male
3538-WZPHD,2026-06-17,South,organic,49,Male
3229-USWAR,2023-10-21,East,organic,34,Female
2138-VFAPZ,2025-07-17,Central,partner,48,Female
6131-JLWZM,2025-08-10,West,organic,48,Female
4785-QRJHC,2022-11-13,West,organic,62,Male
0269-XFESX,2024-09-29,Central,paid_search,23,Male
1709-EJDOX,2022-10-02,West,partner,42,Female
4316-XCSLJ,2025-03-23,Central,referral,37,Male
8610-WFCJF,2022-07-19,East,paid_search,53,Female
9693-XMUOB,2021-09-25,Central,paid_search,65,Male
0383-CLDDA,2020-12-02,West,social,31,Female
4905-JEFDW,2025-10-16,South,referral,53,Male
2709-UQGNP,2025-10-20,East,paid_search,49,Male
3549-ZTMNH,2025-08-31,South,partner,44,Male
7881-INRLC,2022-12-11,South,paid_search,57,Male
8033-ATFAS,2023-06-01,South,paid_search,50,Female
1635-NZATJ,2020-10-05,East,partner,60,Male
0562-HKHML,2020-10-06,South,paid_search,51,Male
8277-RVRSV,2023-12-04,West,referral,36,Female
9943-VSZUV,2021-01-24,South,partner,77,Male
0117-LFRMW,2023-08-13,East,paid_search,44,Male
6172-FECYY,2022-07-20,North,organic,50,Male
7054-ENNGU,2025-12-16,South,social,58,Female
1455-HFBXA,2022-05-14,South,paid_search,47,Male
9402-CXWPL,2020-10-27,Central,paid_search,43,Female
1628-BIZYP,2026-08-13,East,referral,43,Male
1965-AKTSX,2025-06-24,North,organic,69,Female
0082-LDZUE,2026-07-26,South,organic,22,Male
4786-UKSNZ,2026-08-05,West,referral,23,Male
5343-SGUBI,2022-05-05,North,social,55,Female
