customer_id,log_month,session_count,avg_session_minutes,feature_adoption_score,last_active_date
8884-ADFVN,2026-03-01,16,82.79,0.796,2026-03-15
8884-ADFVN,2026-04-01,2,57.18,0.872,2026-04-13
8884-ADFVN,2026-05-01,31,12.06,0.847,2026-05-11
8884-ADFVN,2026-06-01,0,42.78,0.817,2026-06-27
8884-ADFVN,2026-07-01,59,53.21,0.84,2026-07-21
8884-ADFVN,2026-08-01,31,19.42,0.859,2026-08-05
2845-KDHVX,2026-03-01,24,44.28,0.373,2026-03-20
2845-KDHVX,2026-04-01,12,42.32,0.446,2026-04-26
2845-KDHVX,2026-05-01,29,36.15,0.291,2026-05-15
2845-KDHVX,2026-06-01,13,10.41,0.384,2026-06-18
2845-KDHVX,2026-07-01,30,32.68,0.354,2026-07-16
2845-KDHVX,2026-08-01,14,29.25,0.307,2026-08-18
0848-SOMKO,2026-03-01,2,18.74,0.338,2026-03-15
0848-SOMKO,2026-04-01,6,34.44,0.614,2026-04-07
0848-SOMKO,2026-05-01,8,7.21,0.539,2026-05-27
0848-SOMKO,2026-06-01,1,18.7,0.673,2026-06-18
0848-SOMKO,2026-07-01,3,29.75,0.602,2026-07-27
0848-SOMKO,2026-08-01,7,14.32,0.514,2026-08-12
2720-WGKHP,2026-03-01,1,4.73,0.602,2026-03-21
2720-WGKHP,2026-04-01,9,46.55,0.59,2026-04-25
2720-WGKHP,2026-05-01,17,11.07,0.6,2026-05-19
2720-WGKHP,2026-06-01,7,35.85,0.574,2026-06-19
2720-WGKHP,2026-07-01,9,22.79,0.683,2026-07-05
2720-WGKHP,2026-08-01,9,0.0,0.59,2026-08-27
6734-FQAJX,2026-03-01,14,59.95,0.492,2026-03-06
6734-FQAJX,2026-04-01,19,25.38,0.431,2026-04-01
6734-FQAJX,2026-05-01,15,52.56,0.382,2026-05-14
6734-FQAJX,2026-06-01,7,52.88,0.459,2026-06-06
6734-FQAJX,2026-07-01,11,119.12,0.513,2026-07-22
6734-FQAJX,2026-08-01,12,45.5,0.453,2026-08-04
2869-ADAWR,2026-03-01,30,25.77,0.534,2026-03-23
2869-ADAWR,2026-04-01,20,6.58,0.679,2026-04-22
2869-ADAWR,2026-05-01,15,32.23,0.611,2026-05-21
2869-ADAWR,2026-06-01,19,32.22,0.454,2026-06-05
2869-ADAWR,2026-07-01,11,15.09,0.532,2026-07-02
2869-ADAWR,2026-08-01,22,18.93,0.371,2026-08-25
1535-VTJOQ,2026-03-01,25,122.73,0.654,2026-03-11
1535-VTJOQ,2026-04-01,20,63.45,0.793,2026-04-21
1535-VTJOQ,2026-05-01,23,35.48,0.83,2026-05-19
1535-VTJOQ,2026-06-01,6,34.54,0.832,2026-06-16
1535-VTJOQ,2026-07-01,2,57.4,0.711,2026-07-02
1535-VTJOQ,2026-08-01,18,9.01,0.685,2026-08-19
6368-TZZDT,2026-03-01,19,44.37,0.341,2026-03-17
6368-TZZDT,2026-04-01,30,14.77,0.344,2026-04-14
6368-TZZDT,2026-05-01,24,41.32,0.402,2026-05-03
6368-TZZDT,2026-06-01,17,65.13,0.339,2026-06-21
6368-TZZDT,2026-07-01,1,0.0,0.347,2026-07-03
6368-TZZDT,2026-08-01,32,45.24,0.593,2026-08-10
0943-ZQPXH,2026-03-01,10,47.97,0.584,2026-03-06
0943-ZQPXH,2026-04-01,1,38.16,0.532,2026-04-10
0943-ZQPXH,2026-05-01,3,40.64,0.602,2026-05-22
0943-ZQPXH,2026-06-01,5,39.64,0.627,2026-06-12
0943-ZQPXH,2026-07-01,12,29.89,0.513,2026-07-10
0943-ZQPXH,2026-08-01,4,33.86,0.504,2026-08-06
1293-BSEUN,2026-03-01,12,25.94,0.768,2026-03-12
1293-BSEUN,2026-04-01,39,37.05,0.716,2026-04-02
1293-BSEUN,2026-05-01,54,13.43,0.653,2026-05-21
1293-BSEUN,2026-06-01,10,20.25,0.676,2026-06-02
1293-BSEUN,2026-07-01,37,18.71,0.596,2026-07-15
1293-BSEUN,2026-08-01,30,50.72,0.601,2026-08-07
9894-EZEWG,2026-03-01,24,83.36,0.424,2026-03-01
9894-EZEWG,2026-04-01,16,50.07,0.204,2026-04-09
9894-EZEWG,2026-05-01,33,59.44,0.489,2026-05-13
9894-EZEWG,2026-06-01,13,39.38,0.331,2026-06-20
9894-EZEWG,2026-07-01,9,61.29,0.319,2026-07-20
9894-EZEWG,2026-08-01,17,58.47,0.264,2026-08-21
1302-TPUBN,2026-03-01,32,28.37,0.778,2026-03-17
1302-TPUBN,2026-04-01,18,68.97,0.814,2026-04-05
1302-TPUBN,2026-05-01,48,40.77,0.782,2026-05-03
1302-TPUBN,2026-06-01,45,72.14,0.887,2026-06-07
1302-TPUBN,2026-07-01,3,92.01,0.849,2026-07-27
1302-TPUBN,2026-08-01,26,85.74,0.785,2026-08-16
7851-FLGGQ,2026-03-01,7,43.24,0.715,2026-03-19
7851-FLGGQ,2026-04-01,3,63.48,0.663,2026-04-05
7851-FLGGQ,2026-05-01,0,84.24,0.546,2026-05-08
7851-FLGGQ,2026-06-01,2,62.3,0.588,2026-06-03
7851-FLGGQ,2026-07-01,11,20.06,0.588,2026-07-19
7851-FLGGQ,2026-08-01,1,66.46,0.76,2026-08-23
0637-UBJRP,2026-03-01,15,10.94,0.511,2026-03-07
0637-UBJRP,2026-04-01,20,13.49,0.601,2026-04-25
0637-UBJRP,2026-05-01,30,24.49,0.494,2026-05-25
0637-UBJRP,2026-06-01,8,37.56,0.595,2026-06-26
0637-UBJRP,2026-07-01,27,0.0,0.602,2026-07-25
0637-UBJRP,2026-08-01,9,23.67,0.638,2026-08-03
0940-OUQEC,2026-03-01,27,16.72,0.627,2026-03-06
0940-OUQEC,2026-04-01,9,6.72,0.416,2026-04-23
0940-OUQEC,2026-05-01,13,18.5,0.523,2026-05-02
0940-OUQEC,2026-06-01,9,19.76,0.351,2026-06-07
0940-OUQEC,2026-07-01,11,11.08,0.405,2026-07-15
0940-OUQEC,2026-08-01,10,3.54,0.404,2026-08-05
2378-VTKDH,2026-03-01,19,15.08,0.89,2026-03-17
2378-VTKDH,2026-04-01,10,16.34,0.655,2026-04-22
2378-VTKDH,2026-05-01,16,17.24,0.765,2026-05-12
2378-VTKDH,2026-06-01,20,38.05,0.782,2026-06-22
2378-VTKDH,2026-07-01,11,30.09,0.863,2026-07-17
2378-VTKDH,2026-08-01,22,22.36,0.723,2026-08-07
0927-CNGRH,2026-03-01,6,14.2,0.964,2026-03-02
0927-CNGRH,2026-04-01,6,17.37,0.943,2026-04-21
0927-CNGRH,2026-05-01,0,30.65,0.98,2026-05-13
0927-CNGRH,2026-06-01,10,22.0,0.913,2026-06-27
0927-CNGRH,2026-07-01,0,16.7,0.825,2026-07-18
0927-CNGRH,2026-08-01,10,16.85,0.926,2026-08-03
8608-OZTLB,2026-03-01,14,29.31,0.602,2026-03-19
8608-OZTLB,2026-04-01,5,58.88,0.433,2026-04-22
8608-OZTLB,2026-05-01,16,69.61,0.5,2026-05-14
8608-OZTLB,2026-06-01,9,38.03,0.499,2026-06-02
8608-OZTLB,2026-07-01,10,0.0,0.567,2026-07-10
8608-OZTLB,2026-08-01,3,26.7,0.403,2026-08-16
2335-GSODA,2026-03-01,26,12.32,0.542,2026-03-20
2335-GSODA,2026-04-01,26,58.9,0.362,2026-04-21
2335-GSODA,2026-05-01,23,36.02,0.342,2026-05-18
2335-GSODA,2026-06-01,11,35.66,0.446,2026-06-11
2335-GSODA,2026-07-01,26,38.52,0.368,2026-07-26
2335-GSODA,2026-08-01,15,43.49,0.388,2026-08-17
1952-DVVSW,2026-03-01,16,2.36,0.51,2026-03-17
1952-DVVSW,2026-04-01,3,20.58,0.506,2026-04-27
1952-DVVSW,2026-05-01,7,9.02,0.582,2026-05-24
1952-DVVSW,2026-06-01,18,11.91,0.472,2026-06-23
1952-DVVSW,2026-07-01,7,8.41,0.534,2026-07-23
1952-DVVSW,2026-08-01,6,21.01,0.597,2026-08-14
0702-PGIBZ,2026-03-01,2,36.46,0.349,2026-03-24
0702-PGIBZ,2026-04-01,26,12.81,0.46,2026-04-22
0702-PGIBZ,2026-05-01,13,26.17,0.446,2026-05-04
0702-PGIBZ,2026-06-01,13,17.33,0.393,2026-06-18
0702-PGIBZ,2026-07-01,17,42.58,0.328,2026-07-18
0702-PGIBZ,2026-08-01,11,13.16,0.256,2026-08-17
6656-GULJQ,2026-03-01,25,25.84,0.181,2026-03-20
6656-GULJQ,2026-04-01,40,0.0,0.328,2026-04-16
6656-GULJQ,2026-05-01,22,41.44,0.205,2026-05-27
6656-GULJQ,2026-06-01,38,23.45,0.24,2026-06-19
6656-GULJQ,2026-07-01,49,30.88,0.205,2026-07-26
6656-GULJQ,2026-08-01,40,4.44,0.28,2026-08-26
9853-JFZDU,2026-03-01,6,29.21,0.258,2026-03-06
9853-JFZDU,2026-04-01,4,16.82,0.271,2026-04-07
9853-JFZDU,2026-05-01,7,11.7,0.339,2026-05-04
9853-JFZDU,2026-06-01,9,24.81,0.452,2026-06-12
9853-JFZDU,2026-07-01,1,28.51,0.314,2026-07-22
9853-JFZDU,2026-08-01,12,33.41,0.273,2026-08-20
1963-VAUKV,2026-03-01,19,10.4,0.759,2026-03-07
1963-VAUKV,2026-04-01,15,26.39,0.695,2026-04-10
1963-VAUKV,2026-05-01,28,30.47,0.661,2026-05-17
1963-VAUKV,2026-06-01,27,21.83,0.633,2026-06-26
1963-VAUKV,2026-07-01,36,5.1,0.696,2026-07-12
1963-VAUKV,2026-08-01,19,23.65,0.708,2026-08-11
3777-XROBG,2026-03-01,6,41.44,0.793,2026-03-12
3777-XROBG,2026-04-01,20,45.33,0.723,2026-04-16
3777-XROBG,2026-05-01,22,66.97,0.741,2026-05-20
3777-XROBG,2026-06-01,11,7.53,0.739,2026-06-04
3777-XROBG,2026-07-01,9,19.37,0.723,2026-07-17
3777-XROBG,2026-08-01,13,10.42,0.748,2026-08-23
6994-FGRHH,2026-03-01,6,13.31,0.646,2026-03-15
6994-FGRHH,2026-04-01,22,9.96,0.428,2026-04-24
6994-FGRHH,2026-05-01,26,28.96,0.482,2026-05-15
6994-FGRHH,2026-06-01,10,31.69,0.478,2026-06-05
6994-FGRHH,2026-07-01,28,18.81,0.54,2026-07-05
6994-FGRHH,2026-08-01,16,28.23,0.502,2026-08-13
4000-VGMQP,2026-03-01,36,26.76,0.658,2026-03-20
4000-VGMQP,2026-04-01,17,15.54,0.683,2026-04-07
4000-VGMQP,2026-05-01,40,15.98,0.616,2026-05-13
4000-VGMQP,2026-06-01,27,25.29,0.631,2026-06-12
4000-VGMQP,2026-07-01,5,27.12,0.682,2026-07-07
4000-VGMQP,2026-08-01,23,30.36,0.605,2026-08-15
3999-WRNGR,2026-03-01,0,11.81,0.743,2026-03-07
3999-WRNGR,2026-04-01,8,9.56,0.891,2026-04-02
3999-WRNGR,2026-05-01,12,6.6,0.933,2026-05-14
3999-WRNGR,2026-06-01,26,16.7,0.852,2026-06-06
3999-WRNGR,2026-07-01,14,27.04,0.92,2026-07-04
3999-WRNGR,2026-08-01,2,16.4,0.73,2026-08-17
3466-RITXD,2026-03-01,10,23.84,0.605,2026-03-26
3466-RITXD,2026-04-01,11,15.35,0.701,2026-04-26
3466-RITXD,2026-05-01,16,25.81,0.607,2026-05-22
3466-RITXD,2026-06-01,28,33.59,0.651,2026-06-20
3466-RITXD,2026-07-01,4,25.83,0.725,2026-07-01
3466-RITXD,2026-08-01,24,19.01,0.745,2026-08-04
2680-XKKNJ,2026-03-01,24,13.36,0.639,2026-03-13
2680-XKKNJ,2026-04-01,11,16.64,0.7,2026-04-09
2680-XKKNJ,2026-05-01,43,12.11,0.612,2026-05-15
2680-XKKNJ,2026-06-01,31,21.18,0.535,2026-06-11
2680-XKKNJ,2026-07-01,28,13.24,0.586,2026-07-16
2680-XKKNJ,2026-08-01,20,13.61,0.49,2026-08-03
3058-HJCUY,2026-03-01,18,40.9,0.717,2026-03-21
3058-HJCUY,2026-04-01,21,31.93,0.646,2026-04-14
3058-HJCUY,2026-05-01,20,39.91,0.695,2026-05-06
3058-HJCUY,2026-06-01,13,22.84,0.639,2026-06-21
3058-HJCUY,2026-07-01,21,7.4,0.691,2026-07-06
3058-HJCUY,2026-08-01,4,21.79,0.698,2026-08-27
2974-GGUXS,2026-03-01,33,31.85,0.5,2026-03-05
2974-GGUXS,2026-04-01,24,21.46,0.528,2026-04-02
2974-GGUXS,2026-05-01,22,14.99,0.765,2026-05-25
2974-GGUXS,2026-06-01,26,21.53,0.575,2026-06-23
2974-GGUXS,2026-07-01,45,0.0,0.71,2026-07-05
2974-GGUXS,2026-08-01,39,25.16,0.611,2026-08-13
7994-XIRTR,2026-03-01,7,41.82,0.513,2026-03-03
7994-XIRTR,2026-04-01,6,20.03,0.53,2026-04-17
7994-XIRTR,2026-05-01,5,37.63,0.428,2026-05-12
7994-XIRTR,2026-06-01,3,43.04,0.527,2026-06-04
7994-XIRTR,2026-07-01,8,36.21,0.429,2026-07-07
7994-XIRTR,2026-08-01,8,20.01,0.514,2026-08-10
3259-FDWOY,2026-03-01,5,23.69,0.456,2026-03-27
3259-FDWOY,2026-04-01,20,29.59,0.303,2026-04-23
3259-FDWOY,2026-05-01,5,39.85,0.277,2026-05-12
3259-FDWOY,2026-06-01,30,7.15,0.445,2026-06-05
3259-FDWOY,2026-07-01,8,33.83,0.386,2026-07-08
3259-FDWOY,2026-08-01,12,21.66,0.322,2026-08-06
2101-RANCD,2026-03-01,9,17.94,0.757,2026-03-26
2101-RANCD,2026-04-01,4,6.09,0.73,2026-04-14
2101-RANCD,2026-05-01,21,3.57,0.765,2026-05-18
2101-RANCD,2026-06-01,17,10.24,0.715,2026-06-17
2101-RANCD,2026-07-01,12,13.4,0.845,2026-07-03
2101-RANCD,2026-08-01,12,9.98,0.702,2026-08-05
7921-BEPCI,2026-03-01,9,74.68,0.41,2026-03-03
7921-BEPCI,2026-04-01,22,30.8,0.526,2026-04-24
7921-BEPCI,2026-05-01,23,10.79,0.398,2026-05-21
7921-BEPCI,2026-06-01,3,23.02,0.448,2026-06-02
7921-BEPCI,2026-07-01,16,32.94,0.366,2026-07-02
7921-BEPCI,2026-08-01,16,55.0,0.452,2026-08-26
0807-ZABDG,2026-03-01,26,16.96,0.688,2026-03-27
0807-ZABDG,2026-04-01,11,16.54,0.722,2026-04-20
0807-ZABDG,2026-05-01,9,20.6,0.659,2026-05-26
0807-ZABDG,2026-06-01,9,20.96,0.663,2026-06-10
0807-ZABDG,2026-07-01,18,26.26,0.746,2026-07-18
0807-ZABDG,2026-08-01,21,17.96,0.571,2026-08-21
8510-TMWYB,2026-03-01,27,13.84,0.639,2026-03-27
8510-TMWYB,2026-04-01,12,19.13,0.524,2026-04-08
8510-TMWYB,2026-05-01,8,26.73,0.491,2026-05-09
8510-TMWYB,2026-06-01,32,28.98,0.595,2026-06-18
8510-TMWYB,2026-07-01,22,13.15,0.525,2026-07-06
8510-TMWYB,2026-08-01,16,8.22,0.667,2026-08-14
3258-ZKPAI,2026-03-01,46,20.07,0.275,2026-03-09
3258-ZKPAI,2026-04-01,19,37.62,0.319,2026-04-20
3258-ZKPAI,2026-05-01,17,24.72,0.227,2026-05-04
3258-ZKPAI,2026-06-01,25,31.95,0.306,2026-06-16
3258-ZKPAI,2026-07-01,40,24.17,0.275,2026-07-13
3258-ZKPAI,2026-08-01,17,28.91,0.123,2026-08-17
1428-IEDPR,2026-03-01,27,16.83,0.713,2026-03-05
1428-IEDPR,2026-04-01,11,16.39,0.742,2026-04-07
1428-IEDPR,2026-05-01,10,6.65,0.701,2026-05-21
1428-IEDPR,2026-06-01,31,11.35,0.647,2026-06-13
1428-IEDPR,2026-07-01,11,7.91,0.585,2026-07-18
1428-IEDPR,2026-08-01,25,12.44,0.689,2026-08-23
5298-GSTLM,2026-03-01,12,27.79,0.423,2026-03-26
5298-GSTLM,2026-04-01,20,64.51,0.261,2026-04-21
5298-GSTLM,2026-05-01,6,75.0,0.455,2026-05-10
5298-GSTLM,2026-06-01,12,80.42,0.486,2026-06-20
5298-GSTLM,2026-07-01,2,87.13,0.493,2026-07-12
5298-GSTLM,2026-08-01,6,61.21,0.297,2026-08-12
4450-YOOHP,2026-03-01,11,23.53,0.489,2026-03-14
4450-YOOHP,2026-04-01,32,15.16,0.527,2026-04-10
4450-YOOHP,2026-05-01,56,26.2,0.745,2026-05-23
4450-YOOHP,2026-06-01,17,34.61,0.671,2026-06-10
4450-YOOHP,2026-07-01,0,48.6,0.607,2026-07-21
4450-YOOHP,2026-08-01,31,8.76,0.451,2026-08-20
6728-CZFEI,2026-03-01,9,16.83,0.977,2026-03-12
6728-CZFEI,2026-04-01,8,12.55,0.793,2026-04-02
6728-CZFEI,2026-05-01,11,11.26,0.813,2026-05-10
6728-CZFEI,2026-06-01,12,0.0,0.872,2026-06-10
6728-CZFEI,2026-07-01,3,21.04,0.823,2026-07-13
6728-CZFEI,2026-08-01,5,9.54,0.715,2026-08-19
5748-RNCJT,2026-03-01,7,43.64,0.473,2026-03-20
5748-RNCJT,2026-04-01,16,45.04,0.624,2026-04-27
5748-RNCJT,2026-05-01,14,9.49,0.502,2026-05-15
5748-RNCJT,2026-06-01,10,21.79,0.605,2026-06-14
5748-RNCJT,2026-07-01,13,15.04,0.508,2026-07-21
5748-RNCJT,2026-08-01,0,7.95,0.617,2026-08-01
3653-NCRDJ,2026-03-01,29,37.41,0.768,2026-03-17
3653-NCRDJ,2026-04-01,36,21.1,0.707,2026-04-17
3653-NCRDJ,2026-05-01,13,76.03,0.598,2026-05-15
3653-NCRDJ,2026-06-01,14,80.82,0.611,2026-06-19
3653-NCRDJ,2026-07-01,19,78.99,0.644,2026-07-11
3653-NCRDJ,2026-08-01,24,65.17,0.598,2026-08-11
6121-TNHBO,2026-03-01,29,81.71,0.611,2026-03-03
6121-TNHBO,2026-04-01,18,52.79,0.689,2026-04-17
6121-TNHBO,2026-05-01,19,62.83,0.772,2026-05-06
6121-TNHBO,2026-06-01,47,36.19,0.759,2026-06-09
6121-TNHBO,2026-07-01,21,37.04,0.83,2026-07-03
6121-TNHBO,2026-08-01,12,32.06,0.733,2026-08-26
5119-NZPTV,2026-03-01,2,28.22,0.705,2026-03-05
5119-NZPTV,2026-04-01,15,26.39,0.827,2026-04-20
5119-NZPTV,2026-05-01,16,22.86,0.647,2026-05-14
5119-NZPTV,2026-06-01,0,25.7,0.707,2026-06-12
5119-NZPTV,2026-07-01,14,19.32,0.734,2026-07-09
5119-NZPTV,2026-08-01,18,23.73,0.769,2026-08-15
6519-ZHPXP,2026-03-01,38,4.68,0.657,2026-03-15
6519-ZHPXP,2026-04-01,29,16.52,0.672,2026-04-16
6519-ZHPXP,2026-05-01,13,21.44,0.615,2026-05-01
6519-ZHPXP,2026-06-01,14,7.26,0.631,2026-06-21
6519-ZHPXP,2026-07-01,28,15.15,0.697,2026-07-05
6519-ZHPXP,2026-08-01,36,22.8,0.592,2026-08-11
7739-LAXOG,2026-03-01,11,16.34,0.555,2026-03-20
7739-LAXOG,2026-04-01,7,13.02,0.728,2026-04-16
7739-LAXOG,2026-05-01,28,15.84,0.563,2026-05-27
7739-LAXOG,2026-06-01,12,8.07,0.616,2026-06-04
7739-LAXOG,2026-07-01,14,18.73,0.599,2026-07-13
7739-LAXOG,2026-08-01,13,24.44,0.601,2026-08-20
3472-QPRCH,2026-03-01,44,32.88,0.652,2026-03-03
3472-QPRCH,2026-04-01,45,37.72,0.722,2026-04-14
3472-QPRCH,2026-05-01,45,72.61,0.85,2026-05-20
3472-QPRCH,2026-06-01,21,24.68,0.7,2026-06-06
3472-QPRCH,2026-07-01,19,25.54,0.796,2026-07-21
3472-QPRCH,2026-08-01,14,50.99,0.714,2026-08-16
8224-UAXBZ,2026-03-01,11,28.33,0.69,2026-03-23
8224-UAXBZ,2026-04-01,12,20.35,0.759,2026-04-04
8224-UAXBZ,2026-05-01,11,9.15,0.787,2026-05-08
8224-UAXBZ,2026-06-01,19,20.99,0.667,2026-06-25
8224-UAXBZ,2026-07-01,40,14.76,0.71,2026-07-08
8224-UAXBZ,2026-08-01,31,1.86,0.667,2026-08-13
9610-WCESF,2026-03-01,5,27.6,0.449,2026-03-26
9610-WCESF,2026-04-01,13,24.79,0.33,2026-04-11
9610-WCESF,2026-05-01,7,34.56,0.491,2026-05-10
9610-WCESF,2026-06-01,14,0.0,0.513,2026-06-11
9610-WCESF,2026-07-01,8,14.94,0.308,2026-07-22
9610-WCESF,2026-08-01,18,33.85,0.339,2026-08-05
9776-CLUJA,2026-03-01,32,15.08,0.281,2026-03-21
9776-CLUJA,2026-04-01,24,9.2,0.389,2026-04-22
9776-CLUJA,2026-05-01,23,0.75,0.266,2026-05-15
9776-CLUJA,2026-06-01,12,9.7,0.284,2026-06-10
9776-CLUJA,2026-07-01,7,4.47,0.306,2026-07-03
9776-CLUJA,2026-08-01,7,5.45,0.182,2026-08-22
2486-WYVVE,2026-03-01,9,32.55,0.326,2026-03-12
2486-WYVVE,2026-04-01,8,0.0,0.398,2026-04-25
2486-WYVVE,2026-05-01,1,31.96,0.476,2026-05-04
2486-WYVVE,2026-06-01,7,33.55,0.381,2026-06-16
2486-WYVVE,2026-07-01,4,15.46,0.379,2026-07-27
2486-WYVVE,2026-08-01,7,24.99,0.357,2026-08-02
3865-ZYKAD,2026-03-01,12,68.82,0.41,2026-03-02
3865-ZYKAD,2026-04-01,29,19.97,0.526,2026-04-08
3865-ZYKAD,2026-05-01,19,20.71,0.442,2026-05-18
3865-ZYKAD,2026-06-01,31,67.21,0.684,2026-06-07
3865-ZYKAD,2026-07-01,34,75.24,0.522,2026-07-04
3865-ZYKAD,2026-08-01,13,16.65,0.509,2026-08-24
1422-DGUBX,2026-03-01,24,16.96,0.608,2026-03-18
1422-DGUBX,2026-04-01,22,31.69,0.653,2026-04-18
1422-DGUBX,2026-05-01,20,36.1,0.574,2026-05-07
1422-DGUBX,2026-06-01,10,32.77,0.597,2026-06-26
1422-DGUBX,2026-07-01,21,15.08,0.671,2026-07-23
1422-DGUBX,2026-08-01,12,20.26,0.595,2026-08-16
2999-AANRQ,2026-03-01,24,36.14,0.318,2026-03-18
2999-AANRQ,2026-04-01,18,23.67,0.265,2026-04-03
2999-AANRQ,2026-05-01,18,23.54,0.366,2026-05-02
2999-AANRQ,2026-06-01,47,42.31,0.362,2026-06-27
2999-AANRQ,2026-07-01,18,19.7,0.134,2026-07-13
2999-AANRQ,2026-08-01,27,30.76,0.31,2026-08-05
8668-KNZTI,2026-03-01,13,46.19,0.727,2026-03-23
8668-KNZTI,2026-04-01,8,2.95,0.882,2026-04-19
8668-KNZTI,2026-05-01,11,38.7,0.946,2026-05-25
8668-KNZTI,2026-06-01,5,29.89,0.838,2026-06-10
8668-KNZTI,2026-07-01,9,17.84,0.854,2026-07-02
8668-KNZTI,2026-08-01,15,51.34,0.932,2026-08-24
0480-KYJVA,2026-03-01,3,4.54,0.282,2026-03-14
0480-KYJVA,2026-04-01,4,14.59,0.028,2026-04-08
0480-KYJVA,2026-05-01,2,18.18,0.252,2026-05-18
0480-KYJVA,2026-06-01,12,6.14,0.244,2026-06-27
0480-KYJVA,2026-07-01,17,17.23,0.038,2026-07-16
0480-KYJVA,2026-08-01,22,14.4,0.311,2026-08-08
6034-ZRYCV,2026-03-01,14,20.58,0.344,2026-03-19
6034-ZRYCV,2026-04-01,5,7.56,0.441,2026-04-26
6034-ZRYCV,2026-05-01,6,19.07,0.301,2026-05-06
6034-ZRYCV,2026-06-01,2,27.5,0.4,2026-06-12
6034-ZRYCV,2026-07-01,6,8.18,0.176,2026-07-14
6034-ZRYCV,2026-08-01,5,24.83,0.359,2026-08-25
9746-YKGXB,2026-03-01,10,35.91,0.466,2026-03-17
9746-YKGXB,2026-04-01,33,5.06,0.487,2026-04-25
9746-YKGXB,2026-05-01,3,38.61,0.551,2026-05-21
9746-YKGXB,2026-06-01,19,45.04,0.445,2026-06-10
9746-YKGXB,2026-07-01,11,34.93,0.49,2026-07-24
9746-YKGXB,2026-08-01,15,40.79,0.508,2026-08-11
3926-YZVVX,2026-03-01,28,19.49,0.552,2026-03-15
3926-YZVVX,2026-04-01,26,39.52,0.691,2026-04-05
3926-YZVVX,2026-05-01,55,45.83,0.665,2026-05-19
3926-YZVVX,2026-06-01,23,48.44,0.53,2026-06-01
3926-YZVVX,2026-07-01,19,56.18,0.471,2026-07-15
3926-YZVVX,2026-08-01,45,40.91,0.518,2026-08-15
6000-UKLWI,2026-03-01,16,22.47,0.738,2026-03-19
6000-UKLWI,2026-04-01,17,21.69,0.776,2026-04-21
6000-UKLWI,2026-05-01,21,10.64,0.616,2026-05-17
6000-UKLWI,2026-06-01,31,10.04,0.657,2026-06-24
6000-UKLWI,2026-07-01,21,20.58,0.714,2026-07-09
6000-UKLWI,2026-08-01,24,22.37,0.666,2026-08-15
2079-FBMZK,2026-03-01,13,42.41,0.615,2026-03-17
2079-FBMZK,2026-04-01,25,8.8,0.597,2026-04-13
2079-FBMZK,2026-05-01,18,20.26,0.481,2026-05-24
2079-FBMZK,2026-06-01,27,26.36,0.534,2026-06-20
2079-FBMZK,2026-07-01,9,23.43,0.62,2026-07-02
2079-FBMZK,2026-08-01,30,30.92,0.555,2026-08-07
6332-FBZRI,2026-03-01,15,34.98,0.879,2026-03-15
6332-FBZRI,2026-04-01,32,18.76,0.98,2026-04-06
6332-FBZRI,2026-05-01,17,3.71,0.757,2026-05-14
6332-FBZRI,2026-06-01,11,73.26,0.727,2026-06-19
6332-FBZRI,2026-07-01,21,18.93,0.848,2026-07-01
6332-FBZRI,2026-08-01,3,25.52,0.872,2026-08-13
2096-XOTMO,2026-03-01,22,33.93,0.326,2026-03-22
2096-XOTMO,2026-04-01,15,33.37,0.157,2026-04-24
2096-XOTMO,2026-05-01,25,41.04,0.305,2026-05-18
2096-XOTMO,2026-06-01,22,39.01,0.192,2026-06-11
2096-XOTMO,2026-07-01,33,41.23,0.39,2026-07-10
2096-XOTMO,2026-08-01,19,26.68,0.338,2026-08-21
3266-FTKHB,2026-03-01,5,24.65,0.744,2026-03-05
3266-FTKHB,2026-04-01,9,30.12,0.664,2026-04-13
3266-FTKHB,2026-05-01,15,37.46,0.697,2026-05-15
3266-FTKHB,2026-06-01,15,45.59,0.72,2026-06-16
3266-FTKHB,2026-07-01,6,12.33,0.803,2026-07-09
3266-FTKHB,2026-08-01,16,23.21,0.707,2026-08-07
8221-EQDGL,2026-03-01,25,35.82,0.492,2026-03-13
8221-EQDGL,2026-04-01,21,33.84,0.43,2026-04-06
8221-EQDGL,2026-05-01,31,72.48,0.582,2026-05-20
8221-EQDGL,2026-06-01,34,21.0,0.528,2026-06-17
8221-EQDGL,2026-07-01,22,0.0,0.404,2026-07-26
8221-EQDGL,2026-08-01,27,66.58,0.531,2026-08-06
2346-LOCWC,2026-03-01,34,23.14,0.748,2026-03-24
2346-LOCWC,2026-04-01,58,12.83,0.725,2026-04-09
2346-LOCWC,2026-05-01,20,24.21,0.894,2026-05-23
2346-LOCWC,2026-06-01,25,33.88,0.778,2026-06-24
2346-LOCWC,2026-07-01,67,12.01,0.805,2026-07-05
2346-LOCWC,2026-08-01,17,20.69,0.758,2026-08-04
6608-QQLVK,2026-03-01,13,22.89,0.881,2026-03-12
6608-QQLVK,2026-04-01,8,11.72,0.748,2026-04-08
6608-QQLVK,2026-05-01,12,6.77,0.742,2026-05-15
6608-QQLVK,2026-06-01,10,0.42,0.608,2026-06-01
6608-QQLVK,2026-07-01,0,5.5,0.47,2026-07-19
6608-QQLVK,2026-08-01,5,0.94,0.409,2026-08-10
0298-XACET,2026-03-01,14,26.33,0.485,2026-03-19
0298-XACET,2026-04-01,5,53.65,0.52,2026-04-16
