customer_id,plan_type,contract_type,billing_cycle,payment_method,monthly_charge,tenure_months,status,start_date,end_date
9648-BCHKM,Pro,Two year,Annual,Credit card (automatic),24.65,18,active,2025-03-12,
2888-ADFAO,Pro,Two year,Annual,Bank transfer (automatic),21.3,47,active,2022-10-13,
8707-HOEDG,Pro,Two year,Annual,Electronic check,110.2,70,active,2020-11-11,
3374-LXDEV,Basic,Month-to-month,Monthly,Electronic check,89.4,13,cancelled,2025-08-08,2026-08-08
4072-IPYLT,Basic,Month-to-month,Monthly,Credit card (automatic),51.05,36,active,2023-08-22,
7167-PCEYD,Pro,Two year,Annual,Mailed check,19.8,67,active,2021-02-04,
4936-YPJNK,Basic,Month-to-month,Monthly,Mailed check,19.9,10,active,2025-10-23,
1580-BMCMR,Basic,Month-to-month,Monthly,Electronic check,87.3,19,active,2025-01-22,
4817-KEQSP,Pro,Two year,Annual,Bank transfer (automatic),19.85,71,active,2020-09-17,
6408-WHTEF,Pro,Two year,Annual,Mailed check,89.4,72,active,2020-09-01,
9251-AWQGT,Pro,Two year,Annual,Mailed check,20.0,48,active,2022-08-22,
8749-CLJXC,Basic,Month-to-month,Monthly,Mailed check,20.05,1,active,2026-08-05,
7989-VCQOH,Basic,Month-to-month,Monthly,Electronic check,83.25,18,active,2025-02-28,
5049-GLYVG,Basic,Month-to-month,Monthly,Mailed check,20.6,1,cancelled,2026-07-24,2026-07-19
4199-QHJNM,Pro,Two year,Annual,Bank transfer (automatic),102.9,67,active,2021-02-11,
8882-TLVRW,Pro,Two year,Annual,Mailed check,39.1,69,active,2020-12-15,
5883-GTGVD,Basic,Month-to-month,Monthly,Electronic check,99.95,19,cancelled,2025-02-11,2026-08-25
5135-GRQJV,Pro,Two year,Annual,Mailed check,114.5,72,active,2020-08-26,
2384-OVPSA,Pro,Two year,Annual,Mailed check,20.2,38,active,2023-07-04,
1371-WEPDS,Standard,One year,Annual,Electronic check,55.8,40,active,2023-05-10,
3580-GICBM,Pro,Two year,Annual,Mailed check,24.2,61,active,2021-07-25,
4817-QRJSX,Basic,Month-to-month,Monthly,Credit card (automatic),81.0,10,cancelled,2025-11-16,2026-08-16
9730-DRTMJ,Standard,One year,Annual,Credit card (automatic),72.8,32,active,2024-01-11,
4686-UXDML,Basic,Month-to-month,Monthly,Credit card (automatic),99.85,21,active,2024-12-02,
3349-ANQNH,Standard,One year,Annual,Electronic check,99.5,59,active,2021-09-20,
2398-YPMUR,Basic,Month-to-month,Monthly,Electronic check,70.15,13,cancelled,2025-07-26,2026-08-28
0932-YIXYU,Pro,Two year,Annual,Credit card (automatic),20.25,47,active,2022-09-27,
7480-SPLEF,Pro,Two year,Annual,Bank transfer (automatic),26.0,69,active,2020-11-25,
7636-XUHWW,Basic,Month-to-month,Monthly,Credit card (automatic),19.9,2,active,2026-07-09,
1431-CYWMH,Basic,Month-to-month,Monthly,Bank transfer (automatic),19.05,22,active,2024-11-03,
5937-EORGB,Basic,Month-to-month,Monthly,Electronic check,96.5,15,active,2025-05-22,
6349-JDHQP,Pro,Two year,Annual,Credit card (automatic),19.85,53,active,2022-03-27,
5539-HIVAK,Basic,Month-to-month,Monthly,Mailed check,25.7,28,active,2024-04-30,
5847-MXBEO,Standard,One year,Annual,Mailed check,20.3,22,active,2024-11-14,
9985-MWVIX,Basic,Month-to-month,Monthly,Mailed check,70.15,1,cancelled,2026-07-27,2026-09-13
4583-PARNH,Basic,Month-to-month,Monthly,Electronic check,91.55,16,active,2025-05-07,
1116-FRYVH,Pro,Two year,Annual,Mailed check,39.4,48,active,2022-09-05,
1421-HCERK,Basic,Month-to-month,Monthly,Bank transfer (automatic),105.7,30,active,2024-02-26,
9633-XQABV,Basic,Month-to-month,Monthly,Electronic check,70.25,3,active,2026-06-06,
0716-BQNDX,Pro,Two year,Annual,Electronic check,93.75,57,active,2021-11-29,
1265-XTECC,Standard,One year,Annual,Credit card (automatic),96.55,68,cancelled,2021-01-16,2026-08-23
1183-CANVH,Standard,One year,Annual,Bank transfer (automatic),60.0,23,active,2024-10-11,
1972-XMUWV,Pro,Two year,Annual,Credit card (automatic),59.8,65,active,2021-04-01,
8679-LZBMD,Standard,One year,Annual,Bank transfer (automatic),90.65,44,active,2022-12-19,
3407-JMJQQ,Pro,Two year,Annual,Bank transfer (automatic),109.0,71,active,2020-09-24,
6252-DFGTK,Standard,One year,Annual,Credit card (automatic),68.1,37,active,2023-08-05,
1539-LNKHM,Basic,Month-to-month,Monthly,Mailed check,20.4,12,active,2025-08-18,
8645-KOMJQ,Pro,Two year,Annual,Bank transfer (automatic),81.95,69,active,2020-12-08,
0289-IVARM,Basic,Month-to-month,Monthly,Electronic check,60.55,35,active,2023-09-21,
9761-XUJWD,Basic,Month-to-month,Monthly,Bank transfer (automatic),65.6,5,active,2026-04-05,
4057-FKCZK,Pro,Two year,Annual,Bank transfer (automatic),82.5,58,active,2021-11-14,
4291-TPNFG,Pro,Two year,Annual,Bank transfer (automatic),82.3,72,active,2020-09-16,
6087-YPWHO,Pro,Two year,Annual,Mailed check,68.15,72,active,2020-08-18,
3090-QFUVD,Basic,Month-to-month,Monthly,Credit card (automatic),20.3,1,active,2026-07-29,
2237-ZFSMY,Standard,One year,Annual,Electronic check,95.55,39,cancelled,2023-06-13,2026-08-26
1722-LDZJS,Standard,One year,Annual,Credit card (automatic),20.2,53,active,2022-03-19,
1818-ESQMW,Basic,Month-to-month,Monthly,Electronic check,89.2,27,active,2024-06-16,
4871-JTKJF,Basic,Month-to-month,Monthly,Electronic check,69.65,1,cancelled,2026-08-07,2026-09-07
1415-YFWLT,Basic,Month-to-month,Monthly,Electronic check,89.3,1,cancelled,2026-07-26,2026-08-07
7401-RUBNK,Basic,Month-to-month,Monthly,Electronic check,74.8,18,active,2025-03-17,
0506-YLVKJ,Pro,Two year,Annual,Mailed check,20.2,46,active,2022-10-20,
8661-BOYNW,Pro,Two year,Annual,Credit card (automatic),84.4,72,active,2020-08-27,
6711-VTNRE,Basic,Month-to-month,Monthly,Electronic check,87.55,36,cancelled,2023-08-20,2026-08-31
4815-GBTCD,Basic,Month-to-month,Monthly,Electronic check,25.15,4,active,2026-04-23,
2805-AUFQN,Pro,Two year,Annual,Credit card (automatic),19.8,25,active,2024-07-23,
0980-PVMRC,Basic,Month-to-month,Monthly,Electronic check,50.85,40,active,2023-05-12,
7233-DRTRF,Basic,Month-to-month,Monthly,Electronic check,102.4,63,active,2021-06-11,
3500-RMZLT,Basic,Month-to-month,Monthly,Mailed check,96.3,15,cancelled,2025-06-10,2026-09-02
3873-NFTGI,Basic,Month-to-month,Monthly,Credit card (automatic),55.5,14,active,2025-07-13,
1162-ECVII,Pro,Two year,Annual,Bank transfer (automatic),109.75,72,active,2020-08-28,
7048-GXDAY,Basic,Month-to-month,Monthly,Electronic check,106.4,39,active,2023-06-16,
8571-ZCMCX,Pro,Two year,Annual,Credit card (automatic),60.0,47,active,2022-10-05,
1169-WCVAK,Basic,Month-to-month,Monthly,Credit card (automatic),88.8,19,active,2025-01-29,
4548-SDBKE,Basic,Month-to-month,Monthly,Electronic check,85.2,5,cancelled,2026-04-01,2026-08-24
8066-POXGX,Basic,Month-to-month,Monthly,Electronic check,35.1,13,cancelled,2025-08-03,2026-07-21
7129-CAKJW,Basic,Month-to-month,Monthly,Bank transfer (automatic),80.05,17,active,2025-04-11,
8695-ARGXZ,Basic,Month-to-month,Monthly,Electronic check,75.55,34,active,2023-11-14,
3570-YUEKJ,Basic,Month-to-month,Monthly,Electronic check,49.55,42,active,2023-02-17,
4143-OOBWZ,Basic,Month-to-month,Monthly,Electronic check,81.3,5,cancelled,2026-04-04,2026-08-09
1555-HAPSU,Pro,Two year,Annual,Credit card (automatic),23.9,71,active,2020-09-29,
1697-NVVGY,Basic,Month-to-month,Monthly,Bank transfer (automatic),66.4,19,active,2025-01-29,
7854-EKTJL,Basic,Month-to-month,Monthly,Electronic check,19.6,2,cancelled,2026-07-07,2026-08-21
8464-EETCQ,Pro,Two year,Annual,Credit card (automatic),18.8,57,active,2021-11-25,
2419-FSORS,Pro,Two year,Annual,Electronic check,108.4,72,active,2020-09-05,
8132-YPVBX,Basic,Month-to-month,Monthly,Mailed check,85.95,6,active,2026-03-06,
9102-IAYHT,Basic,Month-to-month,Monthly,Electronic check,85.45,17,cancelled,2025-03-24,2026-07-29
6754-LZUKA,Pro,Two year,Annual,Bank transfer (automatic),80.9,61,active,2021-08-08,
3422-LYEPQ,Basic,Month-to-month,Monthly,Electronic check,71.0,1,cancelled,2026-07-28,2026-09-14
8099-MZPUJ,Pro,Two year,Annual,Credit card (automatic),111.8,48,active,2022-08-28,
0787-LHDYT,Basic,Month-to-month,Monthly,Credit card (automatic),20.6,16,active,2025-05-17,
2642-DTVCO,Basic,Month-to-month,Monthly,Electronic check,85.05,9,cancelled,2025-11-27,2026-08-27
0374-IOEGQ,Basic,Month-to-month,Monthly,Electronic check,44.6,3,active,2026-05-24,
4361-JEIVL,Basic,Month-to-month,Monthly,Electronic check,44.4,1,cancelled,2026-08-09,2026-08-15
3197-NNYNB,Pro,Two year,Annual,Credit card (automatic),105.1,65,active,2021-03-21,
3396-DKDEL,Pro,Two year,Annual,Credit card (automatic),115.15,70,active,2020-11-16,
1752-OZXFY,Standard,One year,Annual,Mailed check,59.8,60,active,2021-09-11,
9066-QRSDU,Standard,One year,Annual,Electronic check,26.3,69,active,2020-11-18,
9112-WSNPU,Basic,Month-to-month,Monthly,Electronic check,70.55,35,active,2023-09-22,
9867-NNXLC,Basic,Month-to-month,Monthly,Mailed check,20.05,22,active,2024-10-25,
5321-NTRKC,Pro,Two year,Annual,Bank transfer (automatic),79.85,66,active,2021-02-27,
1363-TXLSL,Basic,Month-to-month,Monthly,Electronic check,70.3,1,cancelled,2026-08-11,2026-08-18
9507-EXLTT,Basic,Month-to-month,Monthly,Bank transfer (automatic),79.35,1,cancelled,2026-08-03,2026-08-07
3161-GETRM,Basic,Month-to-month,Monthly,Credit card (automatic),90.05,34,active,2023-11-01,
0402-OAMEN,Pro,Two year,Annual,Bank transfer (automatic),24.45,72,active,2020-09-14,
6933-VLYFX,Standard,One year,Annual,Electronic check,59.95,31,active,2024-01-30,
6754-WKSHP,Standard,One year,Annual,Bank transfer (automatic),25.35,30,active,2024-03-15,
9846-GKXAS,Basic,Month-to-month,Monthly,Bank transfer (automatic),90.8,9,cancelled,2025-12-14,2026-08-05
6017-PPLPX,Basic,Month-to-month,Monthly,Electronic check,70.45,20,cancelled,2025-01-11,2026-08-20
4976-LNFVV,Basic,Month-to-month,Monthly,Credit card (automatic),34.3,19,active,2025-02-10,
5055-MGMGF,Basic,Month-to-month,Monthly,Electronic check,105.05,65,active,2021-04-15,
4641-FROLU,Pro,Two year,Annual,Mailed check,19.3,30,active,2024-02-18,
2862-JVEOY,Standard,One year,Annual,Mailed check,19.15,6,active,2026-02-22,
2969-QWUBZ,Basic,Month-to-month,Monthly,Electronic check,51.4,2,active,2026-07-03,
9822-BIIGN,Basic,Month-to-month,Monthly,Electronic check,71.85,53,active,2022-04-06,
2077-MPJQO,Basic,Month-to-month,Monthly,Electronic check,75.4,7,active,2026-02-10,
1534-OULXE,Standard,One year,Annual,Bank transfer (automatic),49.7,61,active,2021-07-20,
7136-RVDTZ,Standard,One year,Annual,Electronic check,45.25,70,cancelled,2020-10-24,2026-07-23
2971-SGAFL,Basic,Month-to-month,Monthly,Electronic check,78.75,13,active,2025-07-26,
1480-IVEVR,Standard,One year,Annual,Bank transfer (automatic),81.6,35,active,2023-10-03,
2905-KFQUV,Basic,Month-to-month,Monthly,Credit card (automatic),70.4,2,active,2026-07-18,
4581-SSPWD,Basic,Month-to-month,Monthly,Electronic check,75.8,3,cancelled,2026-05-29,2026-07-23
3370-HXOPH,Basic,Month-to-month,Monthly,Electronic check,76.1,3,active,2026-06-03,
9391-YZEJW,Standard,One year,Annual,Bank transfer (automatic),94.0,62,active,2021-07-09,
9958-MEKUC,Pro,Two year,Annual,Credit card (automatic),103.95,72,active,2020-09-07,
0281-CNTZX,Pro,Two year,Annual,Bank transfer (automatic),19.95,63,active,2021-06-16,
6927-WTFIV,Basic,Month-to-month,Monthly,Credit card (automatic),71.3,20,cancelled,2024-12-21,2026-08-18
4118-CEVPF,Standard,One year,Annual,Bank transfer (automatic),110.8,35,active,2023-10-13,
3398-ZOUAA,Basic,Month-to-month,Monthly,Electronic check,69.1,21,cancelled,2024-11-22,2026-07-24
9114-VEPUF,Standard,One year,Annual,Electronic check,96.1,62,active,2021-06-18,
7876-BEUTG,Basic,Month-to-month,Monthly,Mailed check,48.8,15,active,2025-06-16,
2338-BQEZT,Basic,Month-to-month,Monthly,Credit card (automatic),50.55,55,active,2022-01-28,
9873-MNDKV,Basic,Month-to-month,Monthly,Mailed check,44.65,11,active,2025-10-15,
0378-NHQXU,Basic,Month-to-month,Monthly,Electronic check,88.25,17,cancelled,2025-03-24,2026-08-09
8241-JUIQO,Standard,One year,Annual,Bank transfer (automatic),19.45,61,active,2021-08-02,
2194-IIQOF,Pro,Two year,Annual,Credit card (automatic),89.3,71,active,2020-10-16,
4512-ZUIYL,Basic,Month-to-month,Monthly,Bank transfer (automatic),70.0,2,cancelled,2026-06-25,2026-09-07
9631-RXVJM,Pro,Two year,Annual,Mailed check,19.25,35,active,2023-09-25,
9584-EXCDZ,Basic,Month-to-month,Monthly,Bank transfer (automatic),70.5,17,active,2025-03-21,
7969-AULMZ,Basic,Month-to-month,Monthly,Electronic check,97.35,21,cancelled,2024-12-02,2026-09-08
5093-FEGLU,Pro,Two year,Annual,Bank transfer (automatic),19.65,47,active,2022-09-20,
2621-UDNLU,Basic,Month-to-month,Monthly,Mailed check,20.85,3,active,2026-05-29,
7526-IVLYU,Basic,Month-to-month,Monthly,Mailed check,19.65,3,active,2026-06-02,
2428-HYUNX,Pro,Two year,Annual,Credit card (automatic),19.35,44,active,2023-01-06,
9214-EKVXR,Basic,Month-to-month,Monthly,Mailed check,44.0,1,active,2026-08-09,
3410-MHHUM,Standard,One year,Annual,Electronic check,94.4,44,active,2022-12-29,
0568-ONFPC,Basic,Month-to-month,Monthly,Bank transfer (automatic),25.9,5,cancelled,2026-03-26,2026-09-11
0733-VUNUW,Basic,Month-to-month,Monthly,Bank transfer (automatic),55.65,24,cancelled,2024-09-15,2026-09-03
4550-EVXNY,Basic,Month-to-month,Monthly,Electronic check,69.65,1,cancelled,2026-08-05,2026-08-28
2122-YWVYA,Basic,Month-to-month,Monthly,Electronic check,75.4,18,active,2025-03-17,
2968-SSGAA,Basic,Month-to-month,Monthly,Electronic check,100.6,10,cancelled,2025-11-05,2026-09-11
2296-DKZFP,Pro,Two year,Annual,Bank transfer (automatic),71.0,65,active,2021-03-25,
4844-JJWUY,Basic,Month-to-month,Monthly,Electronic check,86.0,1,cancelled,2026-07-28,2026-08-11
6777-TGHTM,Standard,One year,Annual,Credit card (automatic),106.95,53,cancelled,2022-04-14,2026-08-22
8909-BOLNL,Standard,One year,Annual,Mailed check,21.2,3,active,2026-05-27,
6603-YRDCJ,Pro,Two year,Annual,Mailed check,61.05,33,active,2023-12-17,
3538-WZPHD,Basic,Month-to-month,Monthly,Electronic check,29.6,3,cancelled,2026-06-17,2026-08-11
3229-USWAR,Standard,One year,Annual,Bank transfer (automatic),79.95,34,active,2023-10-21,
2138-VFAPZ,Pro,Two year,Annual,Mailed check,19.7,14,active,2025-07-17,
6131-JLWZM,Basic,Month-to-month,Monthly,Mailed check,20.3,13,active,2025-08-10,
4785-QRJHC,Standard,One year,Annual,Bank transfer (automatic),59.9,46,cancelled,2022-11-13,2026-08-17
0269-XFESX,Standard,One year,Annual,Mailed check,24.35,23,active,2024-09-29,
1709-EJDOX,Pro,Two year,Annual,Mailed check,19.75,47,active,2022-10-02,
4316-XCSLJ,Basic,Month-to-month,Monthly,Mailed check,50.3,17,active,2025-03-23,
8610-WFCJF,Basic,Month-to-month,Monthly,Electronic check,95.6,49,cancelled,2022-07-19,2026-08-30
9693-XMUOB,Basic,Month-to-month,Monthly,Electronic check,50.25,59,active,2021-09-25,
0383-CLDDA,Pro,Two year,Annual,Credit card (automatic),85.35,69,active,2020-12-02,
4905-JEFDW,Standard,One year,Annual,Electronic check,41.6,11,cancelled,2025-10-16,2026-08-10
2709-UQGNP,Basic,Month-to-month,Monthly,Mailed check,51.65,10,active,2025-10-20,
3549-ZTMNH,Pro,Two year,Annual,Bank transfer (automatic),24.0,12,active,2025-08-31,
7881-INRLC,Basic,Month-to-month,Monthly,Credit card (automatic),100.85,45,cancelled,2022-12-11,2026-07-21
8033-ATFAS,Basic,Month-to-month,Monthly,Mailed check,59.85,39,active,2023-06-01,
1635-NZATJ,Pro,Two year,Annual,Credit card (automatic),25.45,71,active,2020-10-05,
0562-HKHML,Pro,Two year,Annual,Credit card (automatic),23.9,71,active,2020-10-06,
8277-RVRSV,Standard,One year,Annual,Credit card (automatic),24.15,33,active,2023-12-04,
9943-VSZUV,Basic,Month-to-month,Monthly,Mailed check,75.7,67,active,2021-01-24,
0117-LFRMW,Basic,Month-to-month,Monthly,Bank transfer (automatic),40.2,37,cancelled,2023-08-13,2026-08-28
6172-FECYY,Basic,Month-to-month,Monthly,Electronic check,84.5,49,cancelled,2022-07-20,2026-08-28
7054-ENNGU,Basic,Month-to-month,Monthly,Mailed check,50.85,9,active,2025-12-16,
1455-HFBXA,Pro,Two year,Annual,Credit card (automatic),91.6,52,active,2022-05-14,
9402-CXWPL,Standard,One year,Annual,Electronic check,98.9,70,active,2020-10-27,
1628-BIZYP,Basic,Month-to-month,Monthly,Electronic check,85.0,1,active,2026-08-13,
1965-AKTSX,Basic,Month-to-month,Monthly,Electronic check,78.95,14,cancelled,2025-06-24,2026-08-16
0082-LDZUE,Basic,Month-to-month,Monthly,Mailed check,44.3,1,active,2026-07-26,
4786-UKSNZ,Basic,Month-to-month,Monthly,Mailed check,20.2,1,cancelled,2026-08-05,2026-07-30
5343-SGUBI,Standard,One year,Annual,Mailed check,80.2,52,active,2022-05-05,
0856-NAOES,Basic,Month-to-month,Monthly,Mailed check,60.9,6,active,2026-02-17,
1976-AZZPJ,Basic,Month-to-month,Monthly,Mailed check,34.2,7,active,2026-01-23,
7248-VZQLC,Basic,Month-to-month,Monthly,Bank transfer (automatic),85.2,47,cancelled,2022-09-29,2026-08-15
6156-UZDLF,Standard,One year,Annual,Credit card (automatic),87.15,26,active,2024-07-13,
3099-OONVS,Basic,Month-to-month,Monthly,Electronic check,54.3,25,active,2024-07-30,
9500-WBGRP,Pro,Two year,Annual,Mailed check,19.1,69,active,2020-12-15,
5183-KLYEM,Pro,Two year,Annual,Credit card (automatic),112.75,72,active,2020-09-09,
5144-PQCDZ,Basic,Month-to-month,Monthly,Mailed check,19.95,4,active,2026-04-28,
8514-VZHEB,Pro,Two year,Annual,Mailed check,19.5,59,active,2021-10-05,
6625-IUTTT,Pro,Two year,Annual,Bank transfer (automatic),65.55,67,active,2021-01-17,
9355-NPPFS,Basic,Month-to-month,Monthly,Electronic check,78.8,26,active,2024-06-19,
0068-FIGTF,Standard,One year,Annual,Mailed check,78.2,27,active,2024-06-15,
5965-GGPRW,Pro,Two year,Annual,Bank transfer (automatic),105.25,72,active,2020-08-21,
8035-PWSEV,Basic,Month-to-month,Monthly,Electronic check,89.25,6,active,2026-02-21,
2236-HILPA,Pro,Two year,Annual,Credit card (automatic),20.65,62,active,2021-07-14,
1840-BIUOG,Standard,One year,Annual,Electronic check,68.7,20,active,2025-01-05,
1356-MKYSK,Basic,Month-to-month,Monthly,Credit card (automatic),78.65,6,active,2026-02-18,
6080-LNESI,Pro,Two year,Annual,Mailed check,24.75,51,active,2022-06-17,
1830-IPXVJ,Pro,Two year,Annual,Credit card (automatic),19.75,61,active,2021-08-16,
5828-DWPIL,Basic,Month-to-month,Monthly,Electronic check,89.1,62,active,2021-07-02,
8398-TBIYD,Pro,Two year,Annual,Bank transfer (automatic),84.7,72,active,2020-08-19,
0011-IGKFF,Basic,Month-to-month,Monthly,Electronic check,98.0,13,cancelled,2025-08-09,2026-07-28
4192-GORJT,Basic,Month-to-month,Monthly,Electronic check,94.45,5,cancelled,2026-03-25,2026-09-11
6496-SLWHQ,Basic,Month-to-month,Monthly,Electronic check,105.0,3,cancelled,2026-05-28,2026-09-10
9912-GVSEQ,Basic,Month-to-month,Monthly,Electronic check,93.85,26,cancelled,2024-07-13,2026-08-23
2931-FSOHN,Basic,Month-to-month,Monthly,Electronic check,59.9,13,active,2025-08-09,
9418-RUKPH,Pro,Two year,Annual,Mailed check,19.95,38,active,2023-06-30,
5383-MMTWC,Basic,Month-to-month,Monthly,Electronic check,84.0,8,cancelled,2026-01-02,2026-09-02
9971-ZWPBF,Basic,Month-to-month,Monthly,Electronic check,108.9,34,active,2023-11-10,
4712-AUQZO,Basic,Month-to-month,Monthly,Mailed check,33.6,18,active,2025-03-12,
9711-FJTBX,Standard,One year,Annual,Mailed check,85.85,56,active,2021-12-31,
2908-ZTPNF,Basic,Month-to-month,Monthly,Bank transfer (automatic),34.85,36,active,2023-08-24,
7240-ETPTR,Basic,Month-to-month,Monthly,Electronic check,48.75,9,cancelled,2025-12-05,2026-09-14
2202-CUYXZ,Basic,Month-to-month,Monthly,Electronic check,84.85,1,cancelled,2026-07-21,2026-09-03
5995-OIGLP,Basic,Month-to-month,Monthly,Mailed check,56.65,12,cancelled,2025-08-27,2026-08-31
8421-WZOOW,Basic,Month-to-month,Monthly,Credit card (automatic),95.3,57,active,2021-12-04,
6261-RCVNS,Standard,One year,Annual,Credit card (automatic),73.9,42,cancelled,2023-02-25,2026-07-23
7951-QKZPL,Pro,Two year,Annual,Mailed check,24.5,33,cancelled,2023-12-04,2026-07-31
1414-YADCW,Pro,Two year,Annual,Bank transfer (automatic),84.6,70,active,2020-10-25,
8756-RDDLT,Basic,Month-to-month,Monthly,Electronic check,44.95,68,active,2020-12-18,
2862-PFNIK,Basic,Month-to-month,Monthly,Electronic check,24.7,1,active,2026-07-25,
5816-QVHRX,Basic,Month-to-month,Monthly,Credit card (automatic),100.3,37,active,2023-08-13,
4430-YHXGG,Basic,Month-to-month,Monthly,Mailed check,25.45,4,active,2026-05-16,
6888-SBYAI,Basic,Month-to-month,Monthly,Mailed check,50.7,1,active,2026-07-24,
7395-XWZOY,Basic,Month-to-month,Monthly,Credit card (automatic),55.0,20,active,2024-12-22,
7169-YWAMK,Pro,Two year,Annual,Bank transfer (automatic),68.4,72,active,2020-08-30,
3640-PHQXK,Basic,Month-to-month,Monthly,Electronic check,89.9,31,cancelled,2024-02-09,2026-08-26
6877-LGWXO,Basic,Month-to-month,Monthly,Electronic check,78.55,18,cancelled,2025-02-20,2026-07-21
6859-RKMZJ,Basic,Month-to-month,Monthly,Bank transfer (automatic),55.05,11,active,2025-10-04,
2729-VNVAP,Pro,Two year,Annual,Credit card (automatic),19.8,33,active,2023-12-09,
2957-JIRMN,Standard,One year,Annual,Electronic check,84.45,62,active,2021-07-07,
2049-BAFNW,Basic,Month-to-month,Monthly,Mailed check,35.9,1,active,2026-08-09,
3842-QTGDL,Basic,Month-to-month,Monthly,Bank transfer (automatic),80.75,16,active,2025-05-09,
7163-OCEQI,Standard,One year,Annual,Mailed check,78.65,22,active,2024-11-07,
9782-LGXMC,Basic,Month-to-month,Monthly,Bank transfer (automatic),61.75,49,active,2022-07-28,
5975-BAICR,Standard,One year,Annual,Credit card (automatic),63.7,36,active,2023-09-17,
8019-ENHXU,Basic,Month-to-month,Monthly,Electronic check,99.45,42,cancelled,2023-03-08,2026-07-28
5167-GBFRE,Basic,Month-to-month,Monthly,Bank transfer (automatic),25.2,4,cancelled,2026-05-13,2026-09-01
9033-EOXWV,Standard,One year,Annual,Mailed check,74.05,12,cancelled,2025-08-28,2026-08-18
4673-KKSLS,Basic,Month-to-month,Monthly,Electronic check,87.6,31,active,2024-01-18,
4853-OITSN,Basic,Month-to-month,Monthly,Electronic check,89.15,5,active,2026-03-25,
9800-OUIGR,Pro,Two year,Annual,Credit card (automatic),20.0,66,active,2021-03-10,
1324-NLTJE,Basic,Month-to-month,Monthly,Credit card (automatic),55.0,15,cancelled,2025-06-02,2026-07-23
2324-EFHVG,Pro,Two year,Annual,Bank transfer (automatic),104.4,64,active,2021-05-17,
7094-MSZAO,Basic,Month-to-month,Monthly,Credit card (automatic),20.05,10,active,2025-11-04,
1522-VVDMG,Basic,Month-to-month,Monthly,Electronic check,89.75,7,cancelled,2026-02-07,2026-08-20
6907-CQGPN,Basic,Month-to-month,Monthly,Electronic check,34.3,29,active,2024-04-02,
0780-XNZFN,Pro,Two year,Annual,Bank transfer (automatic),20.65,57,active,2021-12-04,
0239-OXEXL,Basic,Month-to-month,Monthly,Mailed check,84.25,46,active,2022-10-27,
2675-IJRGJ,Pro,Two year,Annual,Bank transfer (automatic),19.65,53,active,2022-04-01,
7049-GKVZY,Standard,One year,Annual,Credit card (automatic),79.85,17,active,2025-03-20,
8577-QSOCG,Pro,Two year,Annual,Mailed check,20.2,38,active,2023-07-16,
3721-CNZHX,Standard,One year,Annual,Mailed check,19.8,15,active,2025-05-20,
0212-ISBBF,Basic,Month-to-month,Monthly,Electronic check,50.35,22,active,2024-10-24,
9185-TQCVP,Basic,Month-to-month,Monthly,Electronic check,85.15,14,cancelled,2025-06-26,2026-08-25
3585-YNADK,Standard,One year,Annual,Bank transfer (automatic),74.6,57,active,2021-11-22,
5271-DBYSJ,Basic,Month-to-month,Monthly,Credit card (automatic),79.15,11,active,2025-10-16,
1099-GODLO,Pro,Two year,Annual,Mailed check,20.35,1,active,2026-08-11,
6828-HMKWP,Pro,Two year,Annual,Bank transfer (automatic),21.05,12,active,2025-09-16,
5567-WSELE,Basic,Month-to-month,Monthly,Electronic check,94.6,3,cancelled,2026-05-25,2026-07-24
1472-TNCWL,Basic,Month-to-month,Monthly,Electronic check,94.7,36,active,2023-09-07,
8063-RJYNF,Basic,Month-to-month,Monthly,Electronic check,94.25,16,cancelled,2025-05-07,2026-08-08
0687-ZVTHB,Standard,One year,Annual,Credit card (automatic),72.45,65,cancelled,2021-03-30,2026-08-20
2080-GKCWQ,Basic,Month-to-month,Monthly,Electronic check,74.95,2,active,2026-07-06,
9661-ACXBS,Basic,Month-to-month,Monthly,Electronic check,105.2,42,cancelled,2023-02-27,2026-07-26
2193-SFWQW,Pro,Two year,Annual,Bank transfer (automatic),111.95,72,active,2020-08-19,
5656-JAMLX,Pro,Two year,Annual,Bank transfer (automatic),19.85,62,active,2021-07-08,
3462-BJQQA,Basic,Month-to-month,Monthly,Electronic check,89.75,6,active,2026-02-20,
0442-TDYUO,Pro,Two year,Annual,Mailed check,20.05,48,active,2022-09-01,
6733-LRIZX,Pro,Two year,Annual,Electronic check,108.95,35,active,2023-10-06,
9503-XJUME,Standard,One year,Annual,Credit card (automatic),19.65,52,active,2022-04-21,
4367-NHWMM,Basic,Month-to-month,Monthly,Mailed check,24.9,1,active,2026-08-03,
3727-RJMEO,Basic,Month-to-month,Monthly,Electronic check,82.85,6,cancelled,2026-03-15,2026-08-03
3779-OSWCF,Pro,Two year,Annual,Credit card (automatic),93.2,71,active,2020-10-08,
6736-DHUQI,Standard,One year,Annual,Bank transfer (automatic),84.8,67,active,2021-01-21,
3915-ODIYG,Standard,One year,Annual,Electronic check,71.75,60,active,2021-09-01,
1360-RCYRT,Basic,Month-to-month,Monthly,Bank transfer (automatic),30.35,23,active,2024-09-30,
2724-FJDYW,Standard,One year,Annual,Bank transfer (automatic),54.85,39,active,2023-05-28,
4451-RWASJ,Standard,One year,Annual,Mailed check,19.5,15,active,2025-06-12,
6646-VRFOL,Basic,Month-to-month,Monthly,Electronic check,103.85,53,cancelled,2022-04-15,2026-08-26
