customer_id,plan_type,contract_type,billing_cycle,payment_method,monthly_charge,tenure_months,status,start_date,end_date
CUST-000923,Standard,One year,Annual,Mailed check,54.6,40,active,2023-04-20,
CUST-000924,Basic,Month-to-month,Monthly,Credit card,112.29,49,cancelled,2022-08-02,2026-09-02
CUST-000925,Basic,Month-to-month,Monthly,Bank transfer,40.74,24,cancelled,2024-09-12,2026-07-20
CUST-000926,Basic,Month-to-month,Monthly,Mailed check,76.01,6,cancelled,2026-03-09,2026-07-21
CUST-000927,Basic,Month-to-month,Monthly,Mailed check,73.66,29,active,2024-04-03,
CUST-000928,Pro,Two year,Annual,Electronic check,102.86,43,active,2023-02-13,
CUST-000929,Standard,One year,Annual,Bank transfer,33.89,13,active,2025-08-11,
CUST-000930,Standard,One year,Annual,Bank transfer,110.99,16,active,2025-05-11,
CUST-000931,Basic,Month-to-month,Monthly,Electronic check,73.14,1,active,2026-07-19,
CUST-000932,Basic,Month-to-month,Monthly,Mailed check,78.61,53,cancelled,2022-04-05,2026-08-08
CUST-000933,Basic,Month-to-month,Monthly,Bank transfer,71.02,65,active,2021-03-22,
CUST-000934,Standard,One year,Annual,Electronic check,23.6,60,active,2021-08-31,
CUST-000935,Standard,One year,Annual,Credit card,69.71,27,active,2024-06-02,
CUST-000936,Basic,Month-to-month,Monthly,Credit card,46.35,43,cancelled,2023-01-19,2026-08-19
CUST-000937,Pro,Two year,Annual,Bank transfer,54.27,70,active,2020-10-27,
CUST-000938,Basic,Month-to-month,Monthly,Electronic check,84.91,43,cancelled,2023-02-09,2026-09-06
CUST-000939,Pro,Two year,Annual,Bank transfer,69.77,21,active,2024-12-08,
CUST-000940,Basic,Month-to-month,Monthly,Credit card,29.32,24,cancelled,2024-08-28,2026-07-23
CUST-000941,Basic,Month-to-month,Monthly,Electronic check,27.3,53,active,2022-04-17,
CUST-000942,Pro,Two year,Annual,Credit card,38.57,32,active,2024-01-12,
CUST-000943,Basic,Month-to-month,Monthly,Credit card,39.09,61,active,2021-08-15,
CUST-000944,Basic,Month-to-month,Monthly,Electronic check,80.83,63,active,2021-05-27,
CUST-000945,Basic,Month-to-month,Monthly,Electronic check,37.78,2,cancelled,2026-07-05,2026-09-15
CUST-000946,Basic,Month-to-month,Monthly,Bank transfer,108.17,52,active,2022-05-18,
CUST-000947,Standard,One year,Annual,Credit card,40.98,27,active,2024-05-26,
CUST-000948,Pro,Two year,Annual,Credit card,29.11,37,active,2023-07-29,
CUST-000949,Pro,Two year,Annual,Bank transfer,107.57,19,cancelled,2025-01-25,2026-09-06
CUST-000950,Basic,Month-to-month,Monthly,Bank transfer,49.53,26,active,2024-07-13,
CUST-000951,Basic,Month-to-month,Monthly,Bank transfer,62.54,24,active,2024-08-21,
CUST-000952,Basic,Month-to-month,Monthly,Bank transfer,115.9,3,cancelled,2026-06-12,2026-08-06
CUST-000953,Basic,Month-to-month,Monthly,Credit card,114.44,57,cancelled,2021-11-29,2026-09-05
CUST-000954,Basic,Month-to-month,Monthly,Electronic check,91.49,10,cancelled,2025-10-31,2026-09-09
CUST-000955,Pro,Two year,Annual,Electronic check,26.89,27,active,2024-06-11,
CUST-000956,Pro,Two year,Annual,Electronic check,79.33,14,active,2025-07-06,
CUST-000957,Standard,One year,Annual,Credit card,118.91,11,active,2025-10-16,
CUST-000958,Basic,Month-to-month,Monthly,Bank transfer,114.69,27,cancelled,2024-06-03,2026-08-11
CUST-000959,Basic,Month-to-month,Monthly,Electronic check,30.6,67,active,2021-01-26,
CUST-000960,Basic,Month-to-month,Monthly,Electronic check,59.6,68,active,2021-01-07,
CUST-000961,Basic,Month-to-month,Monthly,Mailed check,51.55,27,active,2024-06-01,
CUST-000962,Basic,Month-to-month,Monthly,Electronic check,32.97,36,active,2023-08-20,
CUST-000963,Basic,Month-to-month,Monthly,Bank transfer,89.48,71,active,2020-10-09,
CUST-000964,Basic,Month-to-month,Monthly,Mailed check,47.38,17,cancelled,2025-04-09,2026-09-14
CUST-000965,Pro,Two year,Annual,Mailed check,54.49,68,active,2021-01-13,
CUST-000966,Basic,Month-to-month,Monthly,Electronic check,29.04,7,cancelled,2026-01-30,2026-08-31
CUST-000967,Pro,Two year,Annual,Bank transfer,69.8,16,active,2025-05-11,
CUST-000968,Basic,Month-to-month,Monthly,Credit card,35.82,24,cancelled,2024-08-22,2026-08-09
CUST-000969,Standard,One year,Annual,Bank transfer,63.21,2,active,2026-07-10,
CUST-000970,Basic,Month-to-month,Monthly,Credit card,34.33,59,active,2021-09-28,
CUST-000971,Basic,Month-to-month,Monthly,Credit card,115.38,62,active,2021-07-12,
CUST-000972,Basic,Month-to-month,Monthly,Credit card,34.5,27,cancelled,2024-06-08,2026-09-05
CUST-000973,Basic,Month-to-month,Monthly,Bank transfer,72.19,61,cancelled,2021-08-12,2026-08-02
CUST-000974,Pro,Two year,Annual,Electronic check,39.7,56,active,2021-12-31,
CUST-000975,Basic,Month-to-month,Monthly,Mailed check,27.64,58,active,2021-11-16,
CUST-000976,Standard,One year,Annual,Mailed check,40.23,58,active,2021-11-14,
CUST-000977,Basic,Month-to-month,Monthly,Bank transfer,25.48,41,active,2023-04-02,
CUST-000978,Basic,Month-to-month,Monthly,Credit card,33.94,8,cancelled,2025-12-31,2026-09-10
CUST-000979,Basic,Month-to-month,Monthly,Bank transfer,69.35,67,active,2021-02-06,
CUST-000980,Basic,Month-to-month,Monthly,Mailed check,85.18,44,cancelled,2023-01-04,2026-08-10
CUST-000981,Pro,Two year,Annual,Credit card,28.73,65,active,2021-04-05,
CUST-000982,Pro,Two year,Annual,Bank transfer,64.1,70,active,2020-10-25,
CUST-000983,Standard,One year,Annual,Credit card,78.12,13,active,2025-08-04,
CUST-000984,Basic,Month-to-month,Monthly,Bank transfer,43.42,29,active,2024-03-23,
CUST-000985,Basic,Month-to-month,Monthly,Bank transfer,57.21,14,cancelled,2025-07-11,2026-09-11
CUST-000986,Pro,Two year,Annual,Mailed check,27.18,3,active,2026-06-12,
CUST-000987,Basic,Month-to-month,Monthly,Mailed check,42.01,70,active,2020-11-04,
CUST-000988,Basic,Month-to-month,Monthly,Mailed check,66.68,67,active,2021-02-13,
CUST-000989,Basic,Month-to-month,Monthly,Mailed check,119.04,68,cancelled,2020-12-27,2026-08-03
CUST-000990,Pro,Two year,Annual,Bank transfer,119.63,64,active,2021-05-06,
CUST-000991,Standard,One year,Annual,Mailed check,117.96,47,active,2022-10-07,
CUST-000992,Standard,One year,Annual,Electronic check,62.31,38,active,2023-07-02,
CUST-000993,Pro,Two year,Annual,Electronic check,28.07,72,active,2020-09-14,
CUST-000994,Basic,Month-to-month,Monthly,Credit card,52.36,40,active,2023-05-07,
CUST-000995,Pro,Two year,Annual,Mailed check,43.77,46,active,2022-10-18,
CUST-000996,Basic,Month-to-month,Monthly,Bank transfer,21.41,15,active,2025-05-30,
CUST-000997,Standard,One year,Annual,Credit card,29.52,54,active,2022-03-01,
CUST-000998,Basic,Month-to-month,Monthly,Electronic check,65.32,59,active,2021-10-02,
CUST-000999,Pro,Two year,Annual,Credit card,53.97,49,active,2022-08-03,
CUST-001000,Basic,Month-to-month,Monthly,Bank transfer,38.04,36,cancelled,2023-08-20,2026-08-02
CUST-001001,Basic,Month-to-month,Monthly,Bank transfer,91.61,14,cancelled,2025-06-20,2026-07-31
CUST-001002,Basic,Month-to-month,Monthly,Mailed check,55.71,2,cancelled,2026-07-06,2026-08-30
CUST-001003,Basic,Month-to-month,Monthly,Bank transfer,105.19,45,active,2022-11-20,
CUST-001004,Basic,Month-to-month,Monthly,Electronic check,44.1,49,active,2022-08-15,
CUST-001005,Standard,One year,Annual,Mailed check,73.84,56,active,2022-01-07,
CUST-001006,Basic,Month-to-month,Monthly,Credit card,38.41,69,active,2020-12-07,
CUST-001007,Pro,Two year,Annual,Mailed check,69.53,36,active,2023-08-28,
CUST-001008,Basic,Month-to-month,Monthly,Bank transfer,35.25,60,active,2021-08-29,
CUST-001009,Standard,One year,Annual,Credit card,36.16,52,active,2022-05-04,
CUST-001010,Basic,Month-to-month,Monthly,Bank transfer,81.22,20,cancelled,2025-01-09,2026-09-02
CUST-001011,Standard,One year,Annual,Mailed check,46.38,61,active,2021-08-02,
CUST-001012,Standard,One year,Annual,Credit card,37.24,3,active,2026-06-09,
CUST-001013,Basic,Month-to-month,Monthly,Credit card,112.98,43,cancelled,2023-02-02,2026-07-20
CUST-001014,Pro,Two year,Annual,Bank transfer,24.3,68,active,2021-01-06,
CUST-001015,Basic,Month-to-month,Monthly,Electronic check,76.51,48,cancelled,2022-08-21,2026-08-03
CUST-001016,Basic,Month-to-month,Monthly,Mailed check,74.83,68,active,2020-12-25,
CUST-001017,Standard,One year,Annual,Mailed check,45.06,4,active,2026-05-13,
CUST-001018,Pro,Two year,Annual,Electronic check,65.28,38,active,2023-06-20,
CUST-001019,Basic,Month-to-month,Monthly,Mailed check,28.77,56,cancelled,2021-12-28,2026-09-05
CUST-001020,Basic,Month-to-month,Monthly,Electronic check,92.13,46,cancelled,2022-11-06,2026-09-14
CUST-001021,Pro,Two year,Annual,Bank transfer,42.17,64,active,2021-05-02,
CUST-001022,Standard,One year,Annual,Mailed check,39.34,33,active,2023-12-12,
CUST-001023,Pro,Two year,Annual,Bank transfer,51.49,49,active,2022-08-16,
CUST-001024,Basic,Month-to-month,Monthly,Mailed check,110.24,30,cancelled,2024-03-05,2026-08-26
CUST-001025,Standard,One year,Annual,Bank transfer,99.65,63,active,2021-05-25,
CUST-001026,Basic,Month-to-month,Monthly,Bank transfer,114.69,8,cancelled,2026-01-06,2026-08-07
CUST-001027,Pro,Two year,Annual,Electronic check,85.2,18,active,2025-03-07,
CUST-001028,Basic,Month-to-month,Monthly,Mailed check,86.29,7,cancelled,2026-01-17,2026-08-24
CUST-001029,Standard,One year,Annual,Bank transfer,68.0,51,active,2022-05-19,
CUST-001030,Basic,Month-to-month,Monthly,Bank transfer,110.52,16,cancelled,2025-05-04,2026-07-30
CUST-001031,Standard,One year,Annual,Electronic check,71.09,23,active,2024-10-15,
CUST-001032,Standard,One year,Annual,Credit card,55.51,61,active,2021-07-28,
CUST-001033,Basic,Month-to-month,Monthly,Electronic check,84.04,26,cancelled,2024-06-26,2026-08-17
CUST-001034,Pro,Two year,Annual,Credit card,74.61,10,active,2025-10-20,
CUST-001035,Basic,Month-to-month,Monthly,Bank transfer,32.4,1,cancelled,2026-07-20,2026-07-19
CUST-001036,Standard,One year,Annual,Mailed check,59.27,16,active,2025-04-29,
CUST-001037,Basic,Month-to-month,Monthly,Electronic check,51.33,66,active,2021-03-14,
CUST-001038,Basic,Month-to-month,Monthly,Credit card,104.68,40,cancelled,2023-05-11,2026-07-26
CUST-001039,Basic,Month-to-month,Monthly,Bank transfer,57.88,72,active,2020-08-26,
CUST-001040,Basic,Month-to-month,Monthly,Credit card,102.16,15,cancelled,2025-05-30,2026-08-19
CUST-001041,Basic,Month-to-month,Monthly,Credit card,64.24,25,active,2024-08-03,
CUST-001042,Standard,One year,Annual,Electronic check,95.35,11,active,2025-10-05,
CUST-001043,Standard,One year,Annual,Bank transfer,33.53,29,active,2024-03-27,
CUST-001044,Standard,One year,Annual,Mailed check,112.47,41,cancelled,2023-04-05,2026-07-28
CUST-001045,Basic,Month-to-month,Monthly,Credit card,68.06,58,active,2021-11-12,
CUST-001046,Basic,Month-to-month,Monthly,Electronic check,45.98,26,active,2024-06-18,
CUST-001047,Basic,Month-to-month,Monthly,Electronic check,44.15,56,active,2022-01-06,
CUST-001048,Standard,One year,Annual,Bank transfer,46.51,45,active,2022-12-09,
CUST-001049,Pro,Two year,Annual,Bank transfer,56.67,21,active,2024-12-14,
CUST-001050,Basic,Month-to-month,Monthly,Bank transfer,91.75,66,active,2021-03-03,
CUST-001051,Standard,One year,Annual,Mailed check,114.96,31,active,2024-01-18,
CUST-001052,Basic,Month-to-month,Monthly,Mailed check,86.9,11,cancelled,2025-10-13,2026-08-20
CUST-001053,Basic,Month-to-month,Monthly,Credit card,74.72,70,active,2020-11-09,
CUST-001054,Basic,Month-to-month,Monthly,Credit card,64.86,66,active,2021-03-12,
CUST-001055,Basic,Month-to-month,Monthly,Credit card,102.82,3,cancelled,2026-06-15,2026-09-15
CUST-001056,Standard,One year,Annual,Mailed check,104.97,65,active,2021-03-30,
CUST-001057,Pro,Two year,Annual,Credit card,49.3,69,active,2020-12-08,
CUST-001058,Basic,Month-to-month,Monthly,Mailed check,115.34,60,active,2021-08-25,
CUST-001059,Basic,Month-to-month,Monthly,Credit card,59.51,18,cancelled,2025-03-06,2026-08-28
CUST-001060,Standard,One year,Annual,Credit card,100.01,46,active,2022-10-28,
CUST-001061,Pro,Two year,Annual,Electronic check,116.68,39,active,2023-06-15,
CUST-001062,Standard,One year,Annual,Credit card,90.37,45,active,2022-12-08,
CUST-001063,Basic,Month-to-month,Monthly,Bank transfer,36.16,45,active,2022-12-05,
CUST-001064,Standard,One year,Annual,Credit card,78.61,46,active,2022-11-15,
CUST-001065,Basic,Month-to-month,Monthly,Bank transfer,31.88,37,active,2023-08-05,
CUST-001066,Pro,Two year,Annual,Electronic check,98.91,50,active,2022-07-03,
CUST-001067,Basic,Month-to-month,Monthly,Credit card,48.13,38,active,2023-07-06,
CUST-001068,Standard,One year,Annual,Electronic check,89.52,1,active,2026-08-02,
CUST-001069,Basic,Month-to-month,Monthly,Credit card,111.01,2,cancelled,2026-06-25,2026-08-22
CUST-001070,Basic,Month-to-month,Monthly,Electronic check,38.1,69,active,2020-11-23,
CUST-001071,Pro,Two year,Annual,Credit card,59.29,66,active,2021-03-17,
CUST-001072,Standard,One year,Annual,Mailed check,84.71,42,active,2023-02-27,
CUST-001073,Basic,Month-to-month,Monthly,Electronic check,61.97,12,cancelled,2025-08-20,2026-07-20
CUST-001074,Pro,Two year,Annual,Electronic check,37.48,57,active,2021-11-20,
CUST-001075,Pro,Two year,Annual,Mailed check,22.91,10,active,2025-11-07,
CUST-001076,Basic,Month-to-month,Monthly,Credit card,60.66,27,active,2024-05-25,
CUST-001077,Basic,Month-to-month,Monthly,Credit card,84.92,24,cancelled,2024-08-23,2026-07-29
CUST-001078,Basic,Month-to-month,Monthly,Bank transfer,77.4,0,cancelled,2026-09-06,2026-09-07
CUST-001079,Standard,One year,Annual,Bank transfer,35.62,58,active,2021-10-21,
CUST-001080,Basic,Month-to-month,Monthly,Mailed check,65.07,37,active,2023-07-30,
CUST-001081,Basic,Month-to-month,Monthly,Credit card,56.95,23,cancelled,2024-09-24,2026-09-15
CUST-001082,Pro,Two year,Annual,Mailed check,47.42,37,active,2023-07-26,
CUST-001083,Pro,Two year,Annual,Credit card,92.93,0,active,2026-08-24,
CUST-001084,Pro,Two year,Annual,Mailed check,50.97,31,active,2024-01-19,
CUST-001085,Pro,Two year,Annual,Mailed check,74.01,37,active,2023-07-23,
CUST-001086,Standard,One year,Annual,Mailed check,112.32,24,active,2024-09-04,
CUST-001087,Standard,One year,Annual,Bank transfer,73.93,60,active,2021-08-31,
CUST-001088,Standard,One year,Annual,Bank transfer,81.7,18,active,2025-02-27,
CUST-001089,Basic,Month-to-month,Monthly,Credit card,27.32,10,cancelled,2025-10-22,2026-08-15
CUST-001090,Basic,Month-to-month,Monthly,Electronic check,37.81,38,active,2023-07-07,
CUST-001091,Basic,Month-to-month,Monthly,Electronic check,30.1,64,cancelled,2021-05-08,2026-08-15
CUST-001092,Standard,One year,Annual,Credit card,96.48,27,active,2024-05-26,
CUST-001093,Basic,Month-to-month,Monthly,Credit card,103.59,3,cancelled,2026-05-20,2026-08-03
CUST-001094,Basic,Month-to-month,Monthly,Electronic check,38.65,70,active,2020-10-20,
CUST-001095,Standard,One year,Annual,Credit card,41.93,32,active,2024-01-12,
CUST-001096,Basic,Month-to-month,Monthly,Mailed check,52.32,12,cancelled,2025-08-20,2026-08-31
CUST-001097,Basic,Month-to-month,Monthly,Credit card,79.11,44,active,2022-12-24,
CUST-001098,Pro,Two year,Annual,Credit card,82.18,23,active,2024-10-12,
CUST-001099,Pro,Two year,Annual,Bank transfer,88.68,68,active,2021-01-16,
CUST-001100,Basic,Month-to-month,Monthly,Electronic check,110.52,21,cancelled,2024-12-10,2026-07-30
CUST-001101,Basic,Month-to-month,Monthly,Credit card,49.5,40,active,2023-04-21,
CUST-001102,Basic,Month-to-month,Monthly,Electronic check,85.88,39,active,2023-05-26,
CUST-001103,Pro,Two year,Annual,Mailed check,75.97,17,active,2025-03-31,
CUST-001104,Pro,Two year,Annual,Bank transfer,50.58,36,active,2023-08-30,
CUST-001105,Basic,Month-to-month,Monthly,Electronic check,110.74,7,cancelled,2026-02-03,2026-08-22
CUST-001106,Standard,One year,Annual,Mailed check,29.55,46,active,2022-10-20,
CUST-001107,Basic,Month-to-month,Monthly,Credit card,91.2,55,cancelled,2022-02-11,2026-08-27
CUST-001108,Basic,Month-to-month,Monthly,Electronic check,92.79,69,active,2020-12-07,
CUST-001109,Pro,Two year,Annual,Mailed check,111.53,23,active,2024-10-10,
CUST-001110,Basic,Month-to-month,Monthly,Electronic check,71.86,20,cancelled,2024-12-22,2026-08-22
CUST-001111,Basic,Month-to-month,Monthly,Bank transfer,52.16,40,active,2023-05-02,
CUST-001112,Basic,Month-to-month,Monthly,Electronic check,102.77,50,active,2022-06-27,
CUST-001113,Standard,One year,Annual,Mailed check,97.08,72,active,2020-08-20,
CUST-001114,Pro,Two year,Annual,Bank transfer,70.03,1,active,2026-08-12,
CUST-001115,Pro,Two year,Annual,Electronic check,96.79,17,active,2025-03-20,
CUST-001116,Basic,Month-to-month,Monthly,Electronic check,46.79,19,active,2025-02-12,
CUST-001117,Basic,Month-to-month,Monthly,Credit card,78.95,18,active,2025-02-24,
CUST-001118,Pro,Two year,Annual,Credit card,106.52,33,active,2023-11-26,
CUST-001119,Basic,Month-to-month,Monthly,Electronic check,51.8,63,cancelled,2021-05-24,2026-07-22
CUST-001120,Pro,Two year,Annual,Credit card,68.35,2,active,2026-07-14,
CUST-001121,Standard,One year,Annual,Mailed check,115.1,59,active,2021-09-19,
CUST-001122,Basic,Month-to-month,Monthly,Electronic check,99.82,45,cancelled,2022-11-24,2026-08-23
CUST-001123,Pro,Two year,Annual,Credit card,108.7,44,active,2023-01-13,
CUST-001124,Basic,Month-to-month,Monthly,Mailed check,58.52,49,cancelled,2022-08-01,2026-08-13
CUST-001125,Basic,Month-to-month,Monthly,Mailed check,119.65,8,cancelled,2025-12-23,2026-07-25
CUST-001126,Standard,One year,Annual,Electronic check,35.26,54,active,2022-03-04,
CUST-001127,Basic,Month-to-month,Monthly,Credit card,71.88,18,cancelled,2025-03-07,2026-09-14
CUST-001128,Standard,One year,Annual,Mailed check,67.93,37,active,2023-08-09,
CUST-001129,Standard,One year,Annual,Bank transfer,99.84,49,active,2022-08-02,
CUST-001130,Pro,Two year,Annual,Electronic check,110.86,44,active,2022-12-18,
CUST-001131,Pro,Two year,Annual,Credit card,93.11,23,active,2024-09-28,
CUST-001132,Basic,Month-to-month,Monthly,Credit card,82.68,28,active,2024-04-26,
CUST-001133,Basic,Month-to-month,Monthly,Bank transfer,62.74,34,cancelled,2023-10-25,2026-08-15
CUST-001134,Standard,One year,Annual,Mailed check,71.03,3,active,2026-05-25,
CUST-001135,Pro,Two year,Annual,Bank transfer,70.93,53,active,2022-04-05,
CUST-001136,Basic,Month-to-month,Monthly,Mailed check,22.04,7,active,2026-01-23,
CUST-001137,Basic,Month-to-month,Monthly,Credit card,70.3,33,active,2023-12-08,
CUST-001138,Basic,Month-to-month,Monthly,Bank transfer,105.6,47,cancelled,2022-09-30,2026-08-05
CUST-001139,Basic,Month-to-month,Monthly,Electronic check,90.93,5,active,2026-04-08,
CUST-001140,Standard,One year,Annual,Credit card,99.57,72,active,2020-08-19,
CUST-001141,Basic,Month-to-month,Monthly,Electronic check,59.05,27,active,2024-05-27,
CUST-001142,Standard,One year,Annual,Mailed check,72.9,1,active,2026-07-31,
CUST-001143,Pro,Two year,Annual,Mailed check,23.35,48,active,2022-09-03,
CUST-001144,Pro,Two year,Annual,Electronic check,58.3,40,active,2023-05-03,
CUST-001145,Basic,Month-to-month,Monthly,Credit card,67.44,46,cancelled,2022-10-24,2026-07-24
CUST-001146,Basic,Month-to-month,Monthly,Credit card,45.52,54,active,2022-03-10,
CUST-001147,Standard,One year,Annual,Electronic check,23.12,34,active,2023-10-24,
CUST-001148,Pro,Two year,Annual,Mailed check,89.04,60,active,2021-09-08,
CUST-001149,Basic,Month-to-month,Monthly,Mailed check,63.51,27,active,2024-06-13,
CUST-001150,Pro,Two year,Annual,Bank transfer,61.57,39,active,2023-05-26,
CUST-001151,Basic,Month-to-month,Monthly,Bank transfer,45.0,11,active,2025-09-26,
CUST-001152,Pro,Two year,Annual,Bank transfer,73.78,45,active,2022-12-07,
CUST-001153,Basic,Month-to-month,Monthly,Electronic check,63.8,19,cancelled,2025-01-27,2026-09-12
CUST-001154,Basic,Month-to-month,Monthly,Bank transfer,67.4,50,cancelled,2022-06-26,2026-08-04
CUST-001155,Basic,Month-to-month,Monthly,Electronic check,78.09,58,active,2021-10-24,
CUST-001156,Basic,Month-to-month,Monthly,Electronic check,20.63,62,active,2021-06-19,
CUST-001157,Basic,Month-to-month,Monthly,Credit card,110.77,67,active,2021-01-21,
CUST-001158,Basic,Month-to-month,Monthly,Electronic check,27.11,8,active,2026-01-03,
CUST-001159,Basic,Month-to-month,Monthly,Electronic check,65.09,10,cancelled,2025-11-10,2026-07-30
CUST-001160,Standard,One year,Annual,Mailed check,40.74,67,active,2021-02-13,
CUST-001161,Basic,Month-to-month,Monthly,Bank transfer,72.38,27,cancelled,2024-05-31,2026-08-26
CUST-001162,Standard,One year,Annual,Bank transfer,48.02,1,active,2026-07-29,
CUST-001163,Pro,Two year,Annual,Electronic check,106.0,20,active,2024-12-27,
CUST-001164,Basic,Month-to-month,Monthly,Credit card,59.64,61,active,2021-08-17,
CUST-001165,Basic,Month-to-month,Monthly,Mailed check,83.88,25,active,2024-07-26,
CUST-001166,Pro,Two year,Annual,Bank transfer,44.89,5,active,2026-03-25,
CUST-001167,Pro,Two year,Annual,Electronic check,21.94,52,active,2022-04-27,
CUST-001168,Basic,Month-to-month,Monthly,Credit card,60.42,14,cancelled,2025-07-02,2026-08-02
CUST-001169,Pro,Two year,Annual,Mailed check,73.65,25,active,2024-08-16,
CUST-001170,Basic,Month-to-month,Monthly,Credit card,65.95,0,cancelled,2026-09-02,2026-08-17
CUST-001171,Basic,Month-to-month,Monthly,Mailed check,116.2,43,cancelled,2023-01-28,2026-08-08
CUST-001172,Standard,One year,Annual,Bank transfer,90.68,32,active,2023-12-30,
CUST-001173,Basic,Month-to-month,Monthly,Bank transfer,119.57,63,active,2021-05-31,
CUST-001174,Standard,One year,Annual,Electronic check,49.51,24,active,2024-09-01,
CUST-001175,Basic,Month-to-month,Monthly,Electronic check,98.91,14,cancelled,2025-07-01,2026-08-23
CUST-001176,Standard,One year,Annual,Mailed check,75.56,12,active,2025-09-07,
CUST-001177,Basic,Month-to-month,Monthly,Electronic check,81.18,14,cancelled,2025-06-29,2026-09-05
CUST-001178,Basic,Month-to-month,Monthly,Bank transfer,118.59,32,cancelled,2024-01-08,2026-07-29
CUST-001179,Basic,Month-to-month,Monthly,Electronic check,85.4,6,active,2026-03-04,
CUST-001180,Basic,Month-to-month,Monthly,Bank transfer,109.88,29,cancelled,2024-04-05,2026-09-03
CUST-001181,Standard,One year,Annual,Electronic check,92.58,62,active,2021-06-26,
CUST-001182,Basic,Month-to-month,Monthly,Electronic check,32.74,56,active,2021-12-21,
CUST-001183,Basic,Month-to-month,Monthly,Mailed check,89.94,46,active,2022-10-29,
CUST-001184,Basic,Month-to-month,Monthly,Bank transfer,68.43,65,active,2021-04-13,
CUST-001185,Basic,Month-to-month,Monthly,Mailed check,111.88,56,cancelled,2021-12-27,2026-09-04
CUST-001186,Pro,Two year,Annual,Mailed check,100.68,47,active,2022-10-08,
CUST-001187,Basic,Month-to-month,Monthly,Mailed check,30.41,63,active,2021-06-16,
CUST-001188,Pro,Two year,Annual,Mailed check,33.39,9,active,2025-12-12,
CUST-001189,Basic,Month-to-month,Monthly,Mailed check,26.96,59,active,2021-09-18,
CUST-001190,Standard,One year,Annual,Credit card,69.32,21,active,2024-12-04,
CUST-001191,Basic,Month-to-month,Monthly,Bank transfer,28.08,53,active,2022-04-11,
CUST-001192,Basic,Month-to-month,Monthly,Mailed check,92.37,66,active,2021-03-13,
CUST-001193,Pro,Two year,Annual,Bank transfer,75.24,36,active,2023-08-29,
CUST-001194,Pro,Two year,Annual,Bank transfer,103.59,6,active,2026-02-24,
CUST-001195,Pro,Two year,Annual,Credit card,47.98,27,active,2024-06-07,
CUST-001196,Basic,Month-to-month,Monthly,Bank transfer,71.91,29,cancelled,2024-04-14,2026-07-25
CUST-001197,Basic,Month-to-month,Monthly,Electronic check,31.75,68,active,2021-01-06,
CUST-001198,Standard,One year,Annual,Bank transfer,108.46,68,active,2020-12-28,
CUST-001199,Basic,Month-to-month,Monthly,Credit card,37.5,41,active,2023-04-14,
CUST-001200,Standard,One year,Annual,Electronic check,30.24,69,active,2020-12-08,
CUST-001201,Standard,One year,Annual,Electronic check,40.51,31,active,2024-02-16,
CUST-001202,Standard,One year,Annual,Bank transfer,100.62,30,active,2024-03-03,
CUST-001203,Pro,Two year,Annual,Credit card,30.58,61,active,2021-08-12,
CUST-001204,Standard,One year,Annual,Mailed check,81.44,48,active,2022-09-11,
CUST-001205,Basic,Month-to-month,Monthly,Bank transfer,94.62,38,active,2023-07-15,
CUST-001206,Basic,Month-to-month,Monthly,Bank transfer,95.11,33,active,2023-11-26,
CUST-001207,Standard,One year,Annual,Bank transfer,39.01,51,active,2022-06-03,
CUST-001208,Basic,Month-to-month,Monthly,Electronic check,26.16,55,active,2022-01-18,
CUST-001209,Basic,Month-to-month,Monthly,Mailed check,64.88,35,cancelled,2023-10-06,2026-07-22
CUST-001210,Basic,Month-to-month,Monthly,Credit card,40.25,2,cancelled,2026-07-12,2026-08-11
CUST-001211,Standard,One year,Annual,Credit card,89.93,7,active,2026-02-09,
CUST-001212,Pro,Two year,Annual,Credit card,55.67,10,active,2025-10-19,
CUST-001213,Standard,One year,Annual,Electronic check,64.94,33,active,2023-11-30,
CUST-001214,Basic,Month-to-month,Monthly,Mailed check,31.35,44,active,2023-01-07,
CUST-001215,Basic,Month-to-month,Monthly,Electronic check,76.76,58,active,2021-10-28,
CUST-001216,Basic,Month-to-month,Monthly,Mailed check,38.55,16,cancelled,2025-05-01,2026-08-12
CUST-001217,Basic,Month-to-month,Monthly,Credit card,87.9,57,cancelled,2021-12-13,2026-08-25
CUST-001218,Standard,One year,Annual,Mailed check,27.12,48,active,2022-08-26,
CUST-001219,Standard,One year,Annual,Electronic check,117.59,3,active,2026-06-14,
CUST-001220,Basic,Month-to-month,Monthly,Bank transfer,88.45,25,cancelled,2024-08-11,2026-08-10
CUST-001221,Basic,Month-to-month,Monthly,Credit card,38.17,22,active,2024-10-26,
CUST-001222,Basic,Month-to-month,Monthly,Bank transfer,21.41,64,active,2021-05-04,
CUST-001223,Pro,Two year,Annual,Credit card,53.45,67,active,2021-02-09,
CUST-001224,Standard,One year,Annual,Bank transfer,35.28,59,active,2021-10-15,
CUST-001225,Basic,Month-to-month,Monthly,Bank transfer,41.84,38,cancelled,2023-07-01,2026-08-11
CUST-001226,Pro,Two year,Annual,Credit card,107.28,35,active,2023-09-27,
CUST-001227,Basic,Month-to-month,Monthly,Mailed check,80.32,22,cancelled,2024-11-10,2026-08-16
CUST-001228,Basic,Month-to-month,Monthly,Mailed check,37.65,56,active,2022-01-04,
