customer_id,log_month,session_count,avg_session_minutes,feature_adoption_score,last_active_date
CUST-001715,2026-07-01,10,22.43,0.41,2026-07-11
CUST-001715,2026-08-01,9,17.22,0.28,2026-08-04
CUST-001716,2026-03-01,12,37.3,0.711,2026-03-09
CUST-001716,2026-04-01,9,42.22,0.803,2026-04-24
CUST-001716,2026-05-01,17,43.9,0.793,2026-05-08
CUST-001716,2026-06-01,12,42.2,0.664,2026-06-03
CUST-001716,2026-07-01,9,44.57,0.739,2026-07-15
CUST-001716,2026-08-01,10,38.55,0.731,2026-08-08
CUST-001717,2026-03-01,11,25.56,0.43,2026-03-10
CUST-001717,2026-04-01,10,22.97,0.514,2026-04-23
CUST-001717,2026-05-01,10,21.01,0.479,2026-05-05
CUST-001717,2026-06-01,10,20.62,0.497,2026-06-24
CUST-001717,2026-07-01,11,24.45,0.492,2026-07-12
CUST-001717,2026-08-01,10,22.38,0.502,2026-08-25
CUST-001718,2026-03-01,7,29.8,0.673,2026-03-06
CUST-001718,2026-04-01,5,32.12,0.667,2026-04-10
CUST-001718,2026-05-01,8,31.59,0.644,2026-05-04
CUST-001718,2026-06-01,7,35.09,0.628,2026-06-13
CUST-001718,2026-07-01,7,37.58,0.712,2026-07-23
CUST-001718,2026-08-01,6,30.61,0.642,2026-08-14
CUST-001719,2026-03-01,12,23.2,0.633,2026-03-01
CUST-001719,2026-04-01,12,23.84,0.606,2026-04-10
CUST-001719,2026-05-01,13,21.27,0.661,2026-05-08
CUST-001719,2026-06-01,11,24.0,0.66,2026-06-06
CUST-001719,2026-07-01,10,21.23,0.606,2026-07-18
CUST-001719,2026-08-01,15,23.94,0.584,2026-08-14
CUST-001720,2026-03-01,12,23.18,0.704,2026-03-23
CUST-001720,2026-04-01,11,21.38,0.721,2026-04-03
CUST-001720,2026-05-01,15,25.42,0.744,2026-05-04
CUST-001720,2026-06-01,10,26.53,0.737,2026-06-05
CUST-001720,2026-07-01,11,20.89,0.659,2026-07-06
CUST-001720,2026-08-01,14,19.82,0.676,2026-08-03
CUST-001721,2026-03-01,14,33.64,0.491,2026-03-08
CUST-001721,2026-04-01,10,27.81,0.38,2026-04-16
CUST-001721,2026-05-01,9,26.16,0.372,2026-05-25
CUST-001721,2026-06-01,9,22.49,0.29,2026-06-12
CUST-001721,2026-07-01,10,19.64,0.252,2026-07-01
CUST-001721,2026-08-01,5,14.47,0.229,2026-08-03
CUST-001722,2026-03-01,15,20.37,0.392,2026-03-04
CUST-001722,2026-04-01,17,17.86,0.339,2026-04-23
CUST-001722,2026-05-01,9,12.58,0.285,2026-05-09
CUST-001722,2026-06-01,10,15.11,0.245,2026-06-21
CUST-001722,2026-07-01,8,18.48,0.198,2026-07-05
CUST-001722,2026-08-01,4,9.4,0.144,2026-08-27
CUST-001723,2026-03-01,13,28.05,0.727,2026-03-05
CUST-001723,2026-04-01,14,32.49,0.773,2026-04-26
CUST-001723,2026-05-01,17,34.37,0.823,2026-05-15
CUST-001723,2026-06-01,17,26.14,0.785,2026-06-22
CUST-001723,2026-07-01,15,25.92,0.815,2026-07-13
CUST-001723,2026-08-01,11,21.18,0.72,2026-08-20
CUST-001724,2026-03-01,14,24.86,0.472,2026-03-14
CUST-001724,2026-04-01,15,22.4,0.495,2026-04-18
CUST-001724,2026-05-01,15,25.72,0.444,2026-05-16
CUST-001724,2026-06-01,13,20.34,0.488,2026-06-01
CUST-001724,2026-07-01,19,25.6,0.449,2026-07-05
CUST-001724,2026-08-01,16,22.68,0.563,2026-08-08
CUST-001725,2026-03-01,19,28.08,0.614,2026-03-21
CUST-001725,2026-04-01,16,19.35,0.583,2026-04-02
CUST-001725,2026-05-01,14,20.12,0.469,2026-05-20
CUST-001725,2026-06-01,11,15.6,0.443,2026-06-17
CUST-001725,2026-07-01,14,12.77,0.397,2026-07-08
CUST-001725,2026-08-01,6,10.16,0.296,2026-08-10
CUST-001726,2026-03-01,17,33.74,0.397,2026-03-27
CUST-001726,2026-04-01,15,25.6,0.293,2026-04-24
CUST-001726,2026-05-01,15,25.07,0.31,2026-05-15
CUST-001726,2026-06-01,11,21.92,0.238,2026-06-09
CUST-001726,2026-07-01,12,23.01,0.235,2026-07-19
CUST-001726,2026-08-01,5,14.63,0.162,2026-08-21
CUST-001727,2026-03-01,15,40.12,0.532,2026-03-15
CUST-001727,2026-04-01,18,37.52,0.657,2026-04-21
CUST-001727,2026-05-01,15,45.06,0.613,2026-05-23
CUST-001727,2026-06-01,15,37.38,0.616,2026-06-12
CUST-001727,2026-07-01,14,39.56,0.576,2026-07-05
CUST-001727,2026-08-01,17,38.02,0.68,2026-08-04
CUST-001728,2026-03-01,14,40.5,0.357,2026-03-09
CUST-001728,2026-04-01,14,45.97,0.28,2026-04-18
CUST-001728,2026-05-01,15,42.45,0.308,2026-05-05
CUST-001728,2026-06-01,16,35.17,0.351,2026-06-17
CUST-001728,2026-07-01,11,37.32,0.291,2026-07-06
CUST-001728,2026-08-01,14,42.72,0.4,2026-08-01
CUST-001729,2026-03-01,11,39.44,0.31,2026-03-17
CUST-001729,2026-04-01,7,36.51,0.24,2026-04-13
CUST-001729,2026-05-01,9,25.85,0.219,2026-05-27
CUST-001729,2026-06-01,6,21.1,0.172,2026-06-06
CUST-001729,2026-07-01,3,26.81,0.187,2026-07-08
CUST-001729,2026-08-01,1,17.71,0.178,2026-08-02
CUST-001730,2026-03-01,10,35.1,0.256,2026-03-02
CUST-001730,2026-04-01,12,30.61,0.276,2026-04-24
CUST-001730,2026-05-01,8,27.56,0.212,2026-05-09
CUST-001730,2026-06-01,7,24.41,0.193,2026-06-06
CUST-001730,2026-07-01,7,28.46,0.258,2026-07-16
CUST-001730,2026-08-01,6,19.71,0.178,2026-08-01
CUST-001731,2026-03-01,15,20.63,0.624,2026-03-18
CUST-001731,2026-04-01,12,21.66,0.664,2026-04-10
CUST-001731,2026-05-01,14,18.7,0.696,2026-05-13
CUST-001731,2026-06-01,14,18.71,0.469,2026-06-09
CUST-001731,2026-07-01,14,17.55,0.714,2026-07-24
CUST-001731,2026-08-01,12,19.79,0.614,2026-08-05
CUST-001732,2026-03-01,24,19.52,0.678,2026-03-06
CUST-001732,2026-04-01,23,22.71,0.574,2026-04-18
CUST-001732,2026-05-01,25,18.26,0.629,2026-05-14
CUST-001732,2026-06-01,23,14.99,0.583,2026-06-18
CUST-001732,2026-07-01,25,20.31,0.661,2026-07-05
CUST-001732,2026-08-01,23,16.78,0.573,2026-08-13
CUST-001733,2026-03-01,15,21.42,0.552,2026-03-25
CUST-001733,2026-04-01,16,17.52,0.544,2026-04-20
CUST-001733,2026-05-01,15,22.4,0.57,2026-05-10
CUST-001733,2026-06-01,15,24.38,0.591,2026-06-09
CUST-001733,2026-07-01,13,24.42,0.55,2026-07-15
CUST-001733,2026-08-01,16,20.46,0.615,2026-08-04
CUST-001734,2026-03-01,20,27.99,0.523,2026-03-07
CUST-001734,2026-04-01,20,30.45,0.485,2026-04-02
CUST-001734,2026-05-01,20,23.23,0.553,2026-05-25
CUST-001734,2026-06-01,18,23.78,0.59,2026-06-12
CUST-001734,2026-07-01,20,25.07,0.561,2026-07-10
CUST-001734,2026-08-01,19,23.54,0.598,2026-08-17
CUST-001735,2026-03-01,10,27.61,0.512,2026-03-03
CUST-001735,2026-04-01,10,27.59,0.537,2026-04-08
CUST-001735,2026-05-01,10,31.59,0.524,2026-05-03
CUST-001735,2026-06-01,13,27.98,0.54,2026-06-14
CUST-001735,2026-07-01,9,35.01,0.572,2026-07-05
CUST-001735,2026-08-01,9,24.44,0.506,2026-08-01
CUST-001736,2026-03-01,19,26.54,0.484,2026-03-24
CUST-001736,2026-04-01,22,27.59,0.537,2026-04-15
CUST-001736,2026-05-01,22,22.16,0.51,2026-05-04
CUST-001736,2026-06-01,16,25.68,0.509,2026-06-03
CUST-001736,2026-07-01,20,29.06,0.453,2026-07-26
CUST-001736,2026-08-01,24,26.77,0.489,2026-08-14
CUST-001737,2026-03-01,19,38.74,0.594,2026-03-07
CUST-001737,2026-04-01,14,39.04,0.615,2026-04-16
CUST-001737,2026-05-01,14,38.65,0.559,2026-05-13
CUST-001737,2026-06-01,11,38.45,0.603,2026-06-23
CUST-001737,2026-07-01,17,40.26,0.606,2026-07-07
CUST-001737,2026-08-01,20,44.18,0.567,2026-08-25
CUST-001738,2026-03-01,19,9.03,0.518,2026-03-02
CUST-001738,2026-04-01,20,16.69,0.495,2026-04-13
CUST-001738,2026-05-01,16,10.06,0.534,2026-05-05
CUST-001738,2026-06-01,19,15.26,0.521,2026-06-22
CUST-001738,2026-07-01,22,8.59,0.527,2026-07-14
CUST-001738,2026-08-01,15,13.29,0.54,2026-08-19
CUST-001739,2026-03-01,14,17.89,0.458,2026-03-14
CUST-001739,2026-04-01,17,22.98,0.352,2026-04-24
CUST-001739,2026-05-01,17,22.01,0.408,2026-05-26
CUST-001739,2026-06-01,17,22.64,0.41,2026-06-23
CUST-001739,2026-07-01,19,21.77,0.445,2026-07-23
CUST-001739,2026-08-01,18,21.32,0.453,2026-08-15
CUST-001740,2026-03-01,15,33.06,0.424,2026-03-22
CUST-001740,2026-04-01,17,36.89,0.398,2026-04-01
CUST-001740,2026-05-01,21,35.27,0.435,2026-05-26
CUST-001740,2026-06-01,22,38.96,0.426,2026-06-10
CUST-001740,2026-07-01,18,39.47,0.475,2026-07-17
CUST-001740,2026-08-01,18,33.8,0.422,2026-08-03
CUST-001741,2026-03-01,13,26.05,0.327,2026-03-12
CUST-001741,2026-04-01,13,29.8,0.346,2026-04-13
CUST-001741,2026-05-01,13,24.51,0.38,2026-05-22
CUST-001741,2026-06-01,11,30.31,0.338,2026-06-05
CUST-001741,2026-07-01,14,25.75,0.373,2026-07-16
CUST-001741,2026-08-01,14,31.09,0.349,2026-08-16
CUST-001742,2026-03-01,10,8.79,0.464,2026-03-25
CUST-001742,2026-04-01,18,8.88,0.572,2026-04-14
CUST-001742,2026-05-01,16,15.24,0.469,2026-05-20
CUST-001742,2026-06-01,15,9.35,0.466,2026-06-23
CUST-001742,2026-07-01,17,10.45,0.448,2026-07-17
CUST-001742,2026-08-01,17,13.59,0.504,2026-08-01
CUST-001743,2026-03-01,8,16.61,0.328,2026-03-22
CUST-001743,2026-04-01,7,22.68,0.305,2026-04-13
CUST-001743,2026-05-01,10,16.36,0.384,2026-05-03
CUST-001743,2026-06-01,9,22.2,0.23,2026-06-21
CUST-001743,2026-07-01,10,17.93,0.349,2026-07-23
CUST-001743,2026-08-01,11,17.94,0.326,2026-08-20
CUST-001744,2026-03-01,17,18.41,0.666,2026-03-02
CUST-001744,2026-04-01,19,22.45,0.767,2026-04-07
CUST-001744,2026-05-01,15,19.78,0.671,2026-05-14
CUST-001744,2026-06-01,15,22.03,0.762,2026-06-15
CUST-001744,2026-07-01,17,23.62,0.814,2026-07-04
CUST-001744,2026-08-01,19,18.73,0.71,2026-08-22
CUST-001745,2026-03-01,16,29.88,0.764,2026-03-02
CUST-001745,2026-04-01,13,27.6,0.764,2026-04-26
CUST-001745,2026-05-01,10,23.98,0.692,2026-05-04
CUST-001745,2026-06-01,13,30.92,0.677,2026-06-22
CUST-001745,2026-07-01,11,34.17,0.685,2026-07-13
CUST-001745,2026-08-01,12,32.03,0.722,2026-08-16
CUST-001746,2026-03-01,25,14.17,0.519,2026-03-27
CUST-001746,2026-04-01,19,11.99,0.363,2026-04-14
CUST-001746,2026-05-01,22,12.34,0.342,2026-05-01
CUST-001746,2026-06-01,27,10.85,0.385,2026-06-07
CUST-001746,2026-07-01,19,16.19,0.384,2026-07-12
CUST-001746,2026-08-01,23,13.69,0.387,2026-08-06
CUST-001747,2026-03-01,17,39.47,0.71,2026-03-14
CUST-001747,2026-04-01,15,36.91,0.624,2026-04-01
CUST-001747,2026-05-01,22,44.1,0.635,2026-05-09
CUST-001747,2026-06-01,21,46.5,0.708,2026-06-10
CUST-001747,2026-07-01,14,39.58,0.653,2026-07-22
CUST-001747,2026-08-01,18,43.75,0.705,2026-08-16
CUST-001748,2026-03-01,9,24.18,0.488,2026-03-15
CUST-001748,2026-04-01,10,16.32,0.398,2026-04-01
CUST-001748,2026-05-01,6,15.97,0.331,2026-05-12
CUST-001748,2026-06-01,2,11.83,0.312,2026-06-18
CUST-001748,2026-07-01,4,4.74,0.267,2026-07-27
CUST-001748,2026-08-01,6,12.85,0.212,2026-08-07
CUST-001749,2026-03-01,13,32.98,0.588,2026-03-27
CUST-001749,2026-04-01,10,31.81,0.694,2026-04-20
CUST-001749,2026-05-01,14,35.58,0.693,2026-05-25
CUST-001749,2026-06-01,14,33.28,0.716,2026-06-04
CUST-001749,2026-07-01,12,28.84,0.727,2026-07-10
CUST-001749,2026-08-01,11,27.01,0.685,2026-08-26
CUST-001750,2026-03-01,18,26.34,0.571,2026-03-16
CUST-001750,2026-04-01,23,30.59,0.562,2026-04-24
CUST-001750,2026-05-01,17,26.41,0.54,2026-05-08
CUST-001750,2026-06-01,18,19.84,0.552,2026-06-25
CUST-001750,2026-07-01,19,22.96,0.461,2026-07-16
CUST-001750,2026-08-01,15,21.44,0.512,2026-08-22
CUST-001751,2026-03-01,17,10.65,0.724,2026-03-20
CUST-001751,2026-04-01,13,12.88,0.77,2026-04-14
CUST-001751,2026-05-01,18,9.01,0.731,2026-05-08
CUST-001751,2026-06-01,16,13.49,0.707,2026-06-15
CUST-001751,2026-07-01,13,12.82,0.652,2026-07-09
CUST-001751,2026-08-01,18,7.83,0.668,2026-08-21
CUST-001752,2026-03-01,12,20.23,0.478,2026-03-06
CUST-001752,2026-04-01,9,10.73,0.421,2026-04-24
CUST-001752,2026-05-01,9,12.38,0.306,2026-05-12
CUST-001752,2026-06-01,7,6.75,0.336,2026-06-23
CUST-001752,2026-07-01,3,4.05,0.294,2026-07-05
CUST-001752,2026-08-01,7,3.59,0.218,2026-08-24
CUST-001753,2026-03-01,8,37.28,0.696,2026-03-23
CUST-001753,2026-04-01,6,42.28,0.608,2026-04-07
CUST-001753,2026-05-01,6,42.76,0.648,2026-05-01
CUST-001753,2026-06-01,11,43.96,0.642,2026-06-16
CUST-001753,2026-07-01,9,45.31,0.626,2026-07-19
CUST-001753,2026-08-01,4,44.88,0.624,2026-08-03
CUST-001754,2026-03-01,14,10.12,0.492,2026-03-09
CUST-001754,2026-04-01,8,14.98,0.422,2026-04-05
CUST-001754,2026-05-01,10,11.23,0.527,2026-05-27
CUST-001754,2026-06-01,12,14.75,0.432,2026-06-18
CUST-001754,2026-07-01,14,16.44,0.521,2026-07-22
CUST-001754,2026-08-01,10,16.45,0.525,2026-08-22
CUST-001755,2026-03-01,12,19.76,0.645,2026-03-16
CUST-001755,2026-04-01,14,15.21,0.732,2026-04-24
CUST-001755,2026-05-01,15,13.9,0.707,2026-05-22
CUST-001755,2026-06-01,13,19.71,0.788,2026-06-06
CUST-001755,2026-07-01,11,18.72,0.649,2026-07-15
CUST-001755,2026-08-01,11,17.94,0.747,2026-08-09
CUST-001756,2026-03-01,10,20.04,0.633,2026-03-01
CUST-001756,2026-04-01,5,16.23,0.513,2026-04-27
CUST-001756,2026-05-01,7,21.92,0.527,2026-05-06
CUST-001756,2026-06-01,10,22.12,0.652,2026-06-14
CUST-001756,2026-07-01,8,21.39,0.573,2026-07-05
CUST-001756,2026-08-01,4,23.85,0.608,2026-08-02
CUST-001757,2026-03-01,23,7.48,0.335,2026-03-18
CUST-001757,2026-04-01,26,7.92,0.323,2026-04-15
CUST-001757,2026-05-01,23,6.81,0.343,2026-05-05
CUST-001757,2026-06-01,19,7.4,0.309,2026-06-13
CUST-001757,2026-07-01,22,15.55,0.336,2026-07-08
CUST-001757,2026-08-01,23,2.85,0.32,2026-08-02
CUST-001758,2026-03-01,12,31.37,0.422,2026-03-13
CUST-001758,2026-04-01,16,36.42,0.527,2026-04-11
CUST-001758,2026-05-01,12,31.25,0.47,2026-05-14
CUST-001758,2026-06-01,14,36.78,0.544,2026-06-07
CUST-001758,2026-07-01,9,33.46,0.499,2026-07-21
CUST-001758,2026-08-01,13,34.35,0.547,2026-08-15
CUST-001759,2026-03-01,12,17.17,0.701,2026-03-10
CUST-001759,2026-04-01,14,18.25,0.756,2026-04-18
CUST-001759,2026-05-01,13,14.96,0.801,2026-05-03
CUST-001759,2026-06-01,12,20.7,0.817,2026-06-18
CUST-001759,2026-07-01,10,21.37,0.805,2026-07-08
CUST-001759,2026-08-01,10,21.39,0.813,2026-08-27
CUST-001760,2026-03-01,23,23.43,0.303,2026-03-13
CUST-001760,2026-04-01,20,28.37,0.265,2026-04-16
CUST-001760,2026-05-01,16,22.55,0.33,2026-05-23
CUST-001760,2026-06-01,21,29.4,0.33,2026-06-09
CUST-001760,2026-07-01,23,29.44,0.257,2026-07-10
CUST-001760,2026-08-01,19,26.84,0.254,2026-08-15
CUST-001761,2026-03-01,21,23.05,0.381,2026-03-17
CUST-001761,2026-04-01,22,19.71,0.415,2026-04-05
CUST-001761,2026-05-01,16,21.65,0.333,2026-05-03
CUST-001761,2026-06-01,16,17.3,0.299,2026-06-04
CUST-001761,2026-07-01,14,17.4,0.224,2026-07-03
CUST-001761,2026-08-01,7,17.42,0.198,2026-08-22
CUST-001762,2026-03-01,25,25.25,0.581,2026-03-10
CUST-001762,2026-04-01,21,26.86,0.524,2026-04-16
CUST-001762,2026-05-01,12,19.63,0.406,2026-05-13
CUST-001762,2026-06-01,15,22.35,0.365,2026-06-27
CUST-001762,2026-07-01,12,13.98,0.334,2026-07-11
CUST-001762,2026-08-01,7,9.79,0.268,2026-08-02
CUST-001763,2026-03-01,15,17.04,0.504,2026-03-07
CUST-001763,2026-04-01,16,18.26,0.486,2026-04-16
CUST-001763,2026-05-01,15,11.29,0.415,2026-05-26
CUST-001763,2026-06-01,11,9.68,0.314,2026-06-16
CUST-001763,2026-07-01,11,10.81,0.291,2026-07-13
CUST-001763,2026-08-01,9,10.57,0.22,2026-08-21
CUST-001764,2026-03-01,16,26.13,0.477,2026-03-27
CUST-001764,2026-04-01,15,17.77,0.53,2026-04-19
CUST-001764,2026-05-01,12,20.31,0.44,2026-05-05
CUST-001764,2026-06-01,11,16.42,0.339,2026-06-26
CUST-001764,2026-07-01,10,6.77,0.276,2026-07-23
CUST-001764,2026-08-01,8,8.35,0.214,2026-08-27
CUST-001765,2026-03-01,17,19.58,0.366,2026-03-15
CUST-001765,2026-04-01,17,17.9,0.389,2026-04-16
CUST-001765,2026-05-01,18,23.2,0.433,2026-05-15
CUST-001765,2026-06-01,13,19.5,0.365,2026-06-18
CUST-001765,2026-07-01,19,18.52,0.378,2026-07-24
CUST-001765,2026-08-01,17,19.79,0.361,2026-08-19
CUST-001766,2026-03-01,22,31.57,0.418,2026-03-17
CUST-001766,2026-04-01,24,28.2,0.385,2026-04-11
CUST-001766,2026-05-01,25,23.86,0.353,2026-05-07
CUST-001766,2026-06-01,23,24.42,0.354,2026-06-10
CUST-001766,2026-07-01,24,25.12,0.415,2026-07-27
CUST-001766,2026-08-01,22,27.21,0.368,2026-08-19
CUST-001767,2026-03-01,13,34.68,0.461,2026-03-22
CUST-001767,2026-04-01,14,31.67,0.562,2026-04-06
CUST-001767,2026-05-01,15,33.13,0.456,2026-05-26
CUST-001767,2026-06-01,10,40.45,0.503,2026-06-02
CUST-001767,2026-07-01,13,33.96,0.5,2026-07-13
CUST-001767,2026-08-01,14,32.63,0.507,2026-08-08
CUST-001768,2026-03-01,20,46.17,0.417,2026-03-11
CUST-001768,2026-04-01,25,44.51,0.384,2026-04-22
CUST-001768,2026-05-01,23,38.9,0.41,2026-05-16
CUST-001768,2026-06-01,23,42.4,0.333,2026-06-20
CUST-001768,2026-07-01,24,41.98,0.413,2026-07-26
CUST-001768,2026-08-01,24,40.92,0.315,2026-08-20
CUST-001769,2026-03-01,12,29.27,0.778,2026-03-18
CUST-001769,2026-04-01,9,28.27,0.892,2026-04-19
CUST-001769,2026-05-01,10,26.31,0.66,2026-05-23
CUST-001769,2026-06-01,14,28.42,0.71,2026-06-05
CUST-001769,2026-07-01,11,25.01,0.663,2026-07-03
CUST-001769,2026-08-01,12,23.51,0.764,2026-08-21
CUST-001770,2026-03-01,14,14.18,0.652,2026-03-18
CUST-001770,2026-04-01,14,17.31,0.705,2026-04-09
CUST-001770,2026-05-01,19,16.51,0.779,2026-05-13
CUST-001770,2026-06-01,15,20.45,0.709,2026-06-05
CUST-001770,2026-07-01,13,18.93,0.689,2026-07-10
CUST-001770,2026-08-01,12,15.74,0.715,2026-08-27
CUST-001771,2026-03-01,15,18.75,0.469,2026-03-16
CUST-001771,2026-04-01,21,18.26,0.43,2026-04-05
CUST-001771,2026-05-01,20,14.95,0.451,2026-05-18
CUST-001771,2026-06-01,18,15.52,0.443,2026-06-23
CUST-001771,2026-07-01,18,16.75,0.435,2026-07-03
CUST-001771,2026-08-01,16,15.64,0.467,2026-08-23
CUST-001772,2026-03-01,20,14.69,0.748,2026-03-03
CUST-001772,2026-04-01,21,16.79,0.814,2026-04-12
CUST-001772,2026-05-01,16,19.08,0.705,2026-05-01
CUST-001772,2026-06-01,18,16.03,0.646,2026-06-11
CUST-001772,2026-07-01,25,16.4,0.727,2026-07-10
CUST-001772,2026-08-01,18,21.04,0.737,2026-08-16
CUST-001773,2026-03-01,5,37.08,0.754,2026-03-09
CUST-001773,2026-04-01,8,46.61,0.769,2026-04-22
CUST-001773,2026-05-01,4,40.6,0.674,2026-05-16
CUST-001773,2026-06-01,7,46.56,0.769,2026-06-01
CUST-001773,2026-07-01,8,45.96,0.705,2026-07-27
CUST-001773,2026-08-01,7,40.29,0.674,2026-08-11
CUST-001774,2026-03-01,23,8.9,0.628,2026-03-23
CUST-001774,2026-04-01,22,1.45,0.722,2026-04-02
CUST-001774,2026-05-01,26,14.64,0.701,2026-05-13
CUST-001774,2026-06-01,21,8.32,0.591,2026-06-15
CUST-001774,2026-07-01,19,5.86,0.659,2026-07-24
CUST-001774,2026-08-01,25,10.53,0.694,2026-08-17
CUST-001775,2026-03-01,8,11.98,0.727,2026-03-05
CUST-001775,2026-04-01,9,11.97,0.774,2026-04-27
CUST-001775,2026-05-01,8,14.49,0.743,2026-05-23
CUST-001775,2026-06-01,10,13.22,0.672,2026-06-19
CUST-001775,2026-07-01,14,16.72,0.773,2026-07-04
CUST-001775,2026-08-01,7,11.8,0.696,2026-08-04
CUST-001776,2026-03-01,21,25.85,0.431,2026-03-01
CUST-001776,2026-04-01,23,30.59,0.432,2026-04-03
CUST-001776,2026-05-01,21,27.05,0.401,2026-05-24
CUST-001776,2026-06-01,21,20.83,0.381,2026-06-19
CUST-001776,2026-07-01,25,23.96,0.363,2026-07-21
CUST-001776,2026-08-01,23,22.48,0.368,2026-08-25
CUST-001777,2026-03-01,15,45.45,0.536,2026-03-06
CUST-001777,2026-04-01,15,42.06,0.585,2026-04-21
CUST-001777,2026-05-01,13,46.49,0.588,2026-05-03
CUST-001777,2026-06-01,15,42.08,0.54,2026-06-04
CUST-001777,2026-07-01,10,47.89,0.499,2026-07-16
CUST-001777,2026-08-01,14,44.55,0.553,2026-08-23
CUST-001778,2026-03-01,19,23.11,0.682,2026-03-18
CUST-001778,2026-04-01,16,27.65,0.637,2026-04-12
CUST-001778,2026-05-01,19,27.13,0.746,2026-05-20
CUST-001778,2026-06-01,19,30.27,0.684,2026-06-18
CUST-001778,2026-07-01,20,27.49,0.676,2026-07-06
CUST-001778,2026-08-01,20,23.56,0.607,2026-08-25
CUST-001779,2026-03-01,15,28.81,0.529,2026-03-16
CUST-001779,2026-04-01,15,34.85,0.508,2026-04-14
CUST-001779,2026-05-01,13,35.93,0.422,2026-05-17
CUST-001779,2026-06-01,11,29.45,0.447,2026-06-17
CUST-001779,2026-07-01,16,31.79,0.453,2026-07-21
CUST-001779,2026-08-01,11,35.25,0.489,2026-08-10
CUST-001780,2026-03-01,18,31.73,0.402,2026-03-26
CUST-001780,2026-04-01,16,26.27,0.374,2026-04-13
CUST-001780,2026-05-01,17,26.91,0.368,2026-05-01
CUST-001780,2026-06-01,7,25.29,0.336,2026-06-11
CUST-001780,2026-07-01,7,19.5,0.267,2026-07-02
CUST-001780,2026-08-01,8,11.89,0.268,2026-08-06
CUST-001781,2026-03-01,13,36.13,0.793,2026-03-10
CUST-001781,2026-04-01,7,38.98,0.71,2026-04-02
CUST-001781,2026-05-01,8,34.85,0.741,2026-05-26
CUST-001781,2026-06-01,11,39.67,0.807,2026-06-15
CUST-001781,2026-07-01,7,36.34,0.85,2026-07-16
CUST-001781,2026-08-01,10,34.9,0.832,2026-08-07
CUST-001782,2026-03-01,6,26.9,0.663,2026-03-26
CUST-001782,2026-04-01,6,28.68,0.638,2026-04-01
CUST-001782,2026-05-01,7,25.67,0.556,2026-05-26
CUST-001782,2026-06-01,7,23.58,0.492,2026-06-26
CUST-001782,2026-07-01,1,15.32,0.348,2026-07-05
CUST-001782,2026-08-01,4,16.04,0.235,2026-08-26
CUST-001783,2026-03-01,21,23.41,0.491,2026-03-10
CUST-001783,2026-04-01,18,23.97,0.42,2026-04-11
CUST-001783,2026-05-01,13,19.13,0.419,2026-05-12
CUST-001783,2026-06-01,13,19.37,0.381,2026-06-06
CUST-001783,2026-07-01,10,10.37,0.284,2026-07-03
CUST-001783,2026-08-01,9,13.06,0.197,2026-08-23
CUST-001784,2026-03-01,13,31.0,0.47,2026-03-23
CUST-001784,2026-04-01,15,31.05,0.503,2026-04-25
CUST-001784,2026-05-01,12,32.02,0.478,2026-05-07
CUST-001784,2026-06-01,7,29.44,0.417,2026-06-23
CUST-001784,2026-07-01,14,30.98,0.506,2026-07-05
CUST-001784,2026-08-01,12,31.2,0.472,2026-08-19
CUST-001785,2026-03-01,19,11.11,0.709,2026-03-03
CUST-001785,2026-04-01,19,13.31,0.569,2026-04-04
CUST-001785,2026-05-01,18,7.9,0.479,2026-05-21
CUST-001785,2026-06-01,14,11.85,0.468,2026-06-07
CUST-001785,2026-07-01,9,6.95,0.342,2026-07-13
CUST-001785,2026-08-01,9,3.14,0.234,2026-08-22
CUST-001786,2026-03-01,16,20.92,0.459,2026-03-27
CUST-001786,2026-04-01,16,20.71,0.392,2026-04-19
CUST-001786,2026-05-01,20,27.94,0.446,2026-05-05
CUST-001786,2026-06-01,19,22.74,0.409,2026-06-17
CUST-001786,2026-07-01,19,27.76,0.416,2026-07-24
CUST-001786,2026-08-01,17,27.46,0.49,2026-08-26
CUST-001787,2026-03-01,17,13.84,0.368,2026-03-06
CUST-001787,2026-04-01,19,8.4,0.418,2026-04-27
CUST-001787,2026-05-01,21,12.17,0.443,2026-05-07
CUST-001787,2026-06-01,19,11.39,0.409,2026-06-22
CUST-001787,2026-07-01,19,14.53,0.384,2026-07-01
CUST-001787,2026-08-01,20,11.45,0.392,2026-08-01
CUST-001788,2026-03-01,19,25.0,0.507,2026-03-15
CUST-001788,2026-04-01,16,28.42,0.505,2026-04-17
CUST-001788,2026-05-01,17,26.85,0.48,2026-05-16
CUST-001788,2026-06-01,16,27.88,0.496,2026-06-15
CUST-001788,2026-07-01,17,21.8,0.446,2026-07-12
CUST-001788,2026-08-01,15,27.73,0.445,2026-08-10
CUST-001789,2026-03-01,22,41.5,0.547,2026-03-12
CUST-001789,2026-04-01,16,29.69,0.479,2026-04-12
CUST-001789,2026-05-01,19,40.55,0.508,2026-05-20
CUST-001789,2026-06-01,19,30.65,0.506,2026-06-07
CUST-001789,2026-07-01,20,29.59,0.509,2026-07-11
CUST-001789,2026-08-01,19,34.05,0.523,2026-08-18
CUST-001790,2026-03-01,18,33.0,0.591,2026-03-19
CUST-001790,2026-04-01,26,39.01,0.699,2026-04-03
CUST-001790,2026-05-01,21,38.19,0.67,2026-05-14
CUST-001790,2026-06-01,22,39.33,0.612,2026-06-25
